ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:44:00-ABEV3,2023.04.14 10:44:00,ABEV3,14.55,14.6,14.55,14.59,228000,1,77
2023.04.14 10:44:00-ALPA4,2023.04.14 10:44:00,ALPA4,7.67,7.68,7.66,7.68,13500,1,42
2023.04.14 10:44:00-ALSO3,2023.04.14 10:44:00,ALSO3,18.4,18.41,18.38,18.38,2900,1,11
2023.04.14 10:44:00-ARZZ3,2023.04.14 10:44:00,ARZZ3,67.71,67.76,67.66,67.66,6500,4,17
2023.04.14 10:44:00-ASAI3,2023.04.14 10:44:00,ASAI3,13.59,13.63,13.59,13.63,84200,1,80
2023.04.14 10:44:00-AZUL4,2023.04.14 10:44:00,AZUL4,11.77,11.8,11.76,11.78,31100,1,27
2023.04.14 10:44:00-B3SA3,2023.04.14 10:44:00,B3SA3,11.79,11.8,11.78,11.8,40100,1,37
2023.04.14 10:44:00-BBAS3,2023.04.14 10:44:00,BBAS3,42.52,42.66,42.52,42.62,64300,1,69
2023.04.14 10:44:00-BBDC3,2023.04.14 10:44:00,BBDC3,12.27,12.28,12.26,12.27,8500,1,27
2023.04.14 10:44:00-BBDC4,2023.04.14 10:44:00,BBDC4,13.68,13.7,13.66,13.68,650600,1,146
2023.04.14 10:44:00-BBSE3,2023.04.14 10:44:00,BBSE3,34.84,34.86,34.83,34.86,3700,1,21
2023.04.14 10:44:00-BEEF3,2023.04.14 10:44:00,BEEF3,9.44,9.45,9.41,9.42,85000,1,73
2023.04.14 10:44:00-BPAC11,2023.04.14 10:44:00,BPAC11,23.16,23.21,23.14,23.21,29100,1,37
2023.04.14 10:44:00-BPAN4,2023.04.14 10:44:00,BPAN4,5.49,5.49,5.49,5.49,2000,2,1
2023.04.14 10:44:00-BRAP4,2023.04.14 10:44:00,BRAP4,26.33,26.38,26.32,26.37,6300,1,22
2023.04.14 10:44:00-BRFS3,2023.04.14 10:44:00,BRFS3,6.12,6.14,6.11,6.12,22900,1,43
2023.04.14 10:44:00-BRKM5,2023.04.14 10:44:00,BRKM5,21.56,21.58,21.51,21.54,24700,2,30
2023.04.14 10:44:00-CASH3,2023.04.14 10:44:00,CASH3,0.95,0.95,0.94,0.95,21500,1,3
2023.04.14 10:44:00-CCRO3,2023.04.14 10:44:00,CCRO3,13.01,13.1,13.01,13.07,323600,1,60
