ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:22:00-ABEV3,2023.04.14 10:22:00,ABEV3,14.62,14.62,14.58,14.58,28000,1,22
2023.04.14 10:22:00-ALPA4,2023.04.14 10:22:00,ALPA4,7.63,7.64,7.62,7.63,14200,1,26
2023.04.14 10:22:00-ALSO3,2023.04.14 10:22:00,ALSO3,18.45,18.46,18.35,18.35,19000,1,19
2023.04.14 10:22:00-ARZZ3,2023.04.14 10:22:00,ARZZ3,67.02,67.2,66.84,66.99,5200,7,20
2023.04.14 10:22:00-ASAI3,2023.04.14 10:22:00,ASAI3,13.61,13.64,13.61,13.62,5100,1,34
2023.04.14 10:22:00-AZUL4,2023.04.14 10:22:00,AZUL4,11.76,11.76,11.72,11.74,16200,1,16
2023.04.14 10:22:00-B3SA3,2023.04.14 10:22:00,B3SA3,11.66,11.66,11.62,11.62,41300,1,28
2023.04.14 10:22:00-BBAS3,2023.04.14 10:22:00,BBAS3,42.43,42.44,42.4,42.41,13700,1,19
2023.04.14 10:22:00-BBDC3,2023.04.14 10:22:00,BBDC3,12.29,12.3,12.29,12.29,1100,1,4
2023.04.14 10:22:00-BBDC4,2023.04.14 10:22:00,BBDC4,13.71,13.71,13.69,13.69,1900,1,8
2023.04.14 10:22:00-BBSE3,2023.04.14 10:22:00,BBSE3,34.87,34.87,34.85,34.85,2000,1,11
2023.04.14 10:22:00-BEEF3,2023.04.14 10:22:00,BEEF3,9.37,9.38,9.34,9.35,54000,1,45
2023.04.14 10:22:00-BPAC11,2023.04.14 10:22:00,BPAC11,22.87,22.87,22.81,22.85,2900,1,9
2023.04.14 10:21:00-BPAN4,2023.04.14 10:21:00,BPAN4,5.48,5.48,5.48,5.48,100,2,1
2023.04.14 10:22:00-BRAP4,2023.04.14 10:22:00,BRAP4,26.28,26.3,26.23,26.27,9300,2,21
2023.04.14 10:22:00-BRFS3,2023.04.14 10:22:00,BRFS3,6.13,6.13,6.1,6.12,19200,1,15
2023.04.14 10:22:00-BRKM5,2023.04.14 10:22:00,BRKM5,21.41,21.42,21.38,21.38,15500,1,8
2023.04.14 10:22:00-CASH3,2023.04.14 10:22:00,CASH3,0.96,0.96,0.96,0.96,700,1,3
2023.04.14 10:22:00-CCRO3,2023.04.14 10:22:00,CCRO3,13.13,13.16,13.12,13.13,33500,1,16
2023.04.14 10:22:00-CIEL3,2023.04.14 10:22:00,CIEL3,4.93,4.93,4.92,4.92,23000,1,3
2023.04.14 10:22:00-CMIG4,2023.04.14 10:22:00,CMIG4,12.12,12.12,12.08,12.08,29800,1,53
2023.04.14 10:22:00-CMIN3,2023.04.14 10:22:00,CMIN3,4.72,4.72,4.72,4.72,8800,1,2
2023.04.14 10:22:00-COGN3,2023.04.14 10:22:00,COGN3,1.99,2.0,1.99,1.99,491700,1,10
2023.04.14 10:22:00-CPFE3,2023.04.14 10:22:00,CPFE3,33.44,33.45,33.43,33.45,800,1,6
2023.04.14 10:22:00-CPLE6,2023.04.14 10:22:00,CPLE6,7.9,7.9,7.85,7.85,294200,1,159
2023.04.14 10:22:00-CRFB3,2023.04.14 10:22:00,CRFB3,11.25,11.26,11.24,11.24,42800,1,13
2023.04.13 16:54:00-CSAN3,2023.04.13 16:54:00,CSAN3,15.74,15.77,15.73,15.77,857000,1,191
2023.04.14 10:22:00-CSNA3,2023.04.14 10:22:00,CSNA3,14.6,14.61,14.55,14.57,225700,1,96
2023.04.14 10:22:00-CVCB3,2023.04.14 10:22:00,CVCB3,3.27,3.27,3.26,3.27,112500,1,20
2023.04.14 10:22:00-CYRE3,2023.04.14 10:22:00,CYRE3,15.55,15.6,15.53,15.56,79400,1,49
2023.04.14 10:22:00-DXCO3,2023.04.14 10:22:00,DXCO3,6.0,6.0,5.97,5.98,16400,1,13
2023.04.14 10:22:00-ECOR3,2023.04.14 10:22:00,ECOR3,6.24,6.25,6.23,6.24,5000,1,10
2023.04.14 10:22:00-EGIE3,2023.04.14 10:22:00,EGIE3,40.41,40.43,40.4,40.42,2700,2,13
2023.04.14 10:22:00-ELET3,2023.04.14 10:22:00,ELET3,34.58,34.62,34.53,34.53,11600,1,24
2023.04.14 10:22:00-ELET6,2023.04.14 10:22:00,ELET6,38.28,38.28,38.28,38.28,100,3,1
