ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:33:00-ABEV3,2023.04.14 10:33:00,ABEV3,14.54,14.56,14.54,14.54,58900,1,47
2023.04.14 10:33:00-ALPA4,2023.04.14 10:33:00,ALPA4,7.52,7.54,7.51,7.52,12800,1,23
2023.04.14 10:33:00-ALSO3,2023.04.14 10:33:00,ALSO3,18.24,18.28,18.24,18.26,2100,1,13
2023.04.14 10:33:00-ARZZ3,2023.04.14 10:33:00,ARZZ3,66.54,66.63,66.48,66.54,2300,3,16
2023.04.14 10:33:00-ASAI3,2023.04.14 10:33:00,ASAI3,13.46,13.47,13.46,13.46,6100,1,39
2023.04.14 10:33:00-AZUL4,2023.04.14 10:33:00,AZUL4,11.62,11.7,11.62,11.65,143500,1,48
2023.04.14 10:33:00-B3SA3,2023.04.14 10:33:00,B3SA3,11.56,11.59,11.56,11.58,59300,1,43
2023.04.14 10:33:00-BBAS3,2023.04.14 10:33:00,BBAS3,42.26,42.3,42.21,42.21,31900,1,41
2023.04.14 10:33:00-BBDC3,2023.04.14 10:33:00,BBDC3,12.23,12.23,12.21,12.21,3800,1,4
2023.04.14 10:33:00-BBDC4,2023.04.14 10:33:00,BBDC4,13.65,13.66,13.63,13.63,305200,1,34
2023.04.14 10:33:00-BBSE3,2023.04.14 10:33:00,BBSE3,34.73,34.75,34.7,34.73,10200,1,25
2023.04.14 10:33:00-BEEF3,2023.04.14 10:33:00,BEEF3,9.36,9.36,9.32,9.33,80300,1,36
2023.04.14 10:33:00-BPAC11,2023.04.14 10:33:00,BPAC11,22.86,22.9,22.85,22.85,48500,1,31
2023.04.14 10:33:00-BPAN4,2023.04.14 10:33:00,BPAN4,5.41,5.41,5.41,5.41,3700,1,7
2023.04.14 10:33:00-BRAP4,2023.04.14 10:33:00,BRAP4,26.22,26.22,26.16,26.16,23800,1,34
2023.04.14 10:33:00-BRFS3,2023.04.14 10:33:00,BRFS3,6.07,6.08,6.06,6.07,42700,1,28
2023.04.14 10:33:00-BRKM5,2023.04.14 10:33:00,BRKM5,21.27,21.29,21.24,21.28,17900,1,24
2023.04.14 10:33:00-CASH3,2023.04.14 10:33:00,CASH3,0.93,0.94,0.93,0.94,50400,1,10
2023.04.14 10:33:00-CCRO3,2023.04.14 10:33:00,CCRO3,13.01,13.03,12.97,12.97,42000,1,22
2023.04.14 10:33:00-CIEL3,2023.04.14 10:33:00,CIEL3,4.91,4.91,4.9,4.9,45000,1,9
2023.04.14 10:33:00-CMIG4,2023.04.14 10:33:00,CMIG4,12.0,12.01,11.98,11.99,23900,1,35
2023.04.14 10:33:00-CMIN3,2023.04.14 10:33:00,CMIN3,4.6899999999999995,4.6899999999999995,4.66,4.66,241500,1,28
2023.04.14 10:33:00-COGN3,2023.04.14 10:33:00,COGN3,1.99,1.99,1.98,1.98,335300,1,11
2023.04.14 10:33:00-CPFE3,2023.04.14 10:33:00,CPFE3,33.24,33.24,33.2,33.2,2500,1,13
2023.04.14 10:33:00-CPLE6,2023.04.14 10:33:00,CPLE6,7.75,7.76,7.75,7.76,30000,1,68
2023.04.14 10:33:00-CRFB3,2023.04.14 10:33:00,CRFB3,11.13,11.14,11.11,11.12,34000,1,17
2023.04.13 16:54:00-CSAN3,2023.04.13 16:54:00,CSAN3,15.74,15.77,15.73,15.77,857000,1,191
2023.04.14 10:33:00-CSNA3,2023.04.14 10:33:00,CSNA3,14.61,14.62,14.54,14.55,111300,1,47
2023.04.14 10:33:00-CVCB3,2023.04.14 10:33:00,CVCB3,3.21,3.23,3.21,3.22,54900,1,12
2023.04.14 10:33:00-CYRE3,2023.04.14 10:33:00,CYRE3,15.5,15.54,15.49,15.52,43000,1,34
2023.04.14 10:33:00-DXCO3,2023.04.14 10:33:00,DXCO3,6.0,6.0,5.98,5.98,13600,1,14
2023.04.14 10:33:00-ECOR3,2023.04.14 10:33:00,ECOR3,6.13,6.15,6.12,6.12,45800,1,20
2023.04.14 10:33:00-EGIE3,2023.04.14 10:33:00,EGIE3,40.22,40.22,40.19,40.2,5400,1,13
2023.04.14 10:33:00-ELET3,2023.04.14 10:33:00,ELET3,34.3,34.31,34.22,34.22,29600,1,36
2023.04.14 10:33:00-ELET6,2023.04.14 10:33:00,ELET6,37.92,37.94,37.78,37.8,188400,1,61
2023.04.14 10:33:00-EMBR3,2023.04.14 10:33:00,EMBR3,20.28,20.29,20.25,20.25,33100,1,29
2023.04.14 10:33:00-ENBR3,2023.04.14 10:33:00,ENBR3,22.03,22.03,22.01,22.01,5300,1,10
2023.04.14 10:33:00-ENEV3,2023.04.14 10:33:00,ENEV3,11.44,11.45,11.42,11.44,5500,1,18
2023.04.14 10:33:00-ENGI11,2023.04.14 10:33:00,ENGI11,42.61,42.61,42.56,42.61,3900,1,15
2023.04.14 10:33:00-EQTL3,2023.04.14 10:33:00,EQTL3,28.29,28.29,28.28,28.29,3500,1,9
2023.04.14 10:33:00-EZTC3,2023.04.14 10:33:00,EZTC3,14.85,14.89,14.84,14.89,23000,1,27
2023.04.14 10:33:00-FLRY3,2023.04.14 10:33:00,FLRY3,14.26,14.27,14.24,14.26,9500,1,19
2023.04.14 10:33:00-GGBR4,2023.04.14 10:33:00,GGBR4,25.75,25.77,25.71,25.77,6500,1,24
2023.04.14 10:33:00-GOAU4,2023.04.14 10:33:00,GOAU4,11.99,12.0,11.97,12.0,9100,1,15
2023.04.14 10:33:00-GOLL4,2023.04.14 10:33:00,GOLL4,6.86,6.89,6.86,6.87,68300,1,21
2023.04.14 10:33:00-HAPV3,2023.04.14 10:33:00,HAPV3,2.51,2.52,2.5,2.5,345200,1,19
2023.04.14 10:33:00-HYPE3,2023.04.14 10:33:00,HYPE3,36.93,36.94,36.9,36.9,8400,1,43
2023.04.14 10:33:00-IGTI11,2023.04.14 10:33:00,IGTI11,19.87,19.91,19.87,19.9,4200,1,14
2023.04.14 10:33:00-ITSA4,2023.04.14 10:33:00,ITSA4,8.58,8.58,8.56,8.57,6500,1,11
2023.04.14 10:33:00-ITUB4,2023.04.14 10:33:00,ITUB4,25.57,25.58,25.54,25.56,50900,1,47
2023.04.14 10:33:00-JBSS3,2023.04.14 10:33:00,JBSS3,16.62,16.65,16.6,16.6,35600,1,50
2023.04.14 10:33:00-KLBN11,2023.04.14 10:33:00,KLBN11,18.4,18.41,18.37,18.37,20600,1,25
2023.04.14 10:33:00-LREN3,2023.04.14 10:33:00,LREN3,16.32,16.34,16.31,16.32,51000,1,55
2023.04.14 10:33:00-LWSA3,2023.04.14 10:33:00,LWSA3,5.2,5.2,5.17,5.18,18000,1,17
2023.04.14 10:33:00-MGLU3,2023.04.14 10:33:00,MGLU3,3.77,3.7800000000000002,3.77,3.7800000000000002,118800,1,18
2023.04.14 10:33:00-MRFG3,2023.04.14 10:33:00,MRFG3,6.09,6.09,6.07,6.07,257100,1,51
2023.04.14 10:33:00-MRVE3,2023.04.14 10:33:00,MRVE3,7.46,7.49,7.46,7.47,3800,1,13
2023.04.14 10:33:00-MULT3,2023.04.14 10:33:00,MULT3,25.43,25.45,25.41,25.43,4300,1,17
2023.04.14 10:33:00-NTCO3,2023.04.14 10:33:00,NTCO3,11.5,11.52,11.49,11.49,33600,1,40
2023.04.14 10:33:00-PCAR3,2023.04.14 10:33:00,PCAR3,14.81,14.85,14.8,14.81,21300,2,87
2023.04.14 10:33:00-PETR3,2023.04.14 10:33:00,PETR3,29.51,29.54,29.47,29.48,26000,1,38
2023.04.14 10:33:00-PETR4,2023.04.14 10:33:00,PETR4,26.01,26.05,26.0,26.0,69900,1,83
2023.04.14 10:33:00-PETZ3,2023.04.14 10:33:00,PETZ3,5.82,5.83,5.8100000000000005,5.82,38500,1,16
2023.04.14 10:33:00-PRIO3,2023.04.14 10:33:00,PRIO3,36.33,36.37,36.26,36.27,83200,1,53
2023.04.14 10:33:00-QUAL3,2023.04.14 10:33:00,QUAL3,3.99,3.99,3.98,3.98,34500,1,8
2023.04.14 10:33:00-RADL3,2023.04.14 10:33:00,RADL3,25.53,25.53,25.52,25.53,2200,1,8
2023.04.14 10:33:00-RAIL3,2023.04.14 10:33:00,RAIL3,18.9,18.92,18.89,18.91,9400,1,13
2023.04.14 10:33:00-RAIZ4,2023.04.14 10:33:00,RAIZ4,2.98,2.98,2.9699999999999998,2.98,2400,1,16
2023.04.14 10:33:00-RDOR3,2023.04.14 10:33:00,RDOR3,21.56,21.56,21.49,21.51,44100,1,75
2023.04.14 10:34:00-RENT3,2023.04.14 10:34:00,RENT3,56.92,56.93,56.92,56.93,500,3,2
2023.04.14 10:33:00-RRRP3,2023.04.14 10:33:00,RRRP3,32.07,32.13,31.99,32.0,83400,1,47
2023.04.14 10:33:00-SANB11,2023.04.14 10:33:00,SANB11,27.2,27.2,27.13,27.13,6800,1,24
2023.04.14 10:33:00-SBSP3,2023.04.14 10:33:00,SBSP3,49.57,49.74,49.57,49.64,10600,1,53
2023.04.14 10:33:00-SLCE3,2023.04.14 10:33:00,SLCE3,45.06,45.06,45.0,45.01,1200,1,8
2023.04.14 10:33:00-SMTO3,2023.04.14 10:33:00,SMTO3,28.68,28.68,28.65,28.65,500,2,5
2023.04.14 10:33:00-SOMA3,2023.04.14 10:33:00,SOMA3,8.06,8.08,8.06,8.06,18700,1,16
2023.04.14 10:33:00-SUZB3,2023.04.14 10:33:00,SUZB3,40.58,40.6,40.54,40.55,14600,1,42
2023.04.14 10:33:00-TAEE11,2023.04.14 10:33:00,TAEE11,34.53,34.56,34.49,34.5,23600,1,34
2023.04.14 10:33:00-TIMS3,2023.04.14 10:33:00,TIMS3,13.26,13.29,13.26,13.29,18200,1,28
2023.04.14 10:33:00-TOTS3,2023.04.14 10:33:00,TOTS3,25.82,25.83,25.71,25.74,14600,1,65
2023.04.14 10:33:00-UGPA3,2023.04.14 10:33:00,UGPA3,14.59,14.6,14.58,14.6,8700,1,21
2023.04.14 10:33:00-USIM5,2023.04.14 10:33:00,USIM5,7.51,7.51,7.48,7.48,33300,1,11
