ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:32:00-ABEV3,2023.04.14 10:32:00,ABEV3,14.53,14.54,14.52,14.54,17900,1,24
2023.04.14 10:32:00-ALPA4,2023.04.14 10:32:00,ALPA4,7.52,7.52,7.5,7.51,5700,1,10
2023.04.14 10:32:00-ALSO3,2023.04.14 10:32:00,ALSO3,18.26,18.26,18.24,18.25,1600,2,3
2023.04.14 10:32:00-ARZZ3,2023.04.14 10:32:00,ARZZ3,66.61,66.61,66.41,66.54,500,6,5
2023.04.14 10:32:00-ASAI3,2023.04.14 10:32:00,ASAI3,13.46,13.48,13.45,13.46,27000,1,38
2023.04.14 10:32:00-AZUL4,2023.04.14 10:32:00,AZUL4,11.57,11.63,11.53,11.63,77900,1,34
2023.04.14 10:32:00-B3SA3,2023.04.14 10:32:00,B3SA3,11.56,11.57,11.55,11.57,34000,1,26
2023.04.14 10:32:00-BBAS3,2023.04.14 10:32:00,BBAS3,42.25,42.28,42.25,42.25,17500,1,27
2023.04.14 10:32:00-BBDC3,2023.04.14 10:32:00,BBDC3,12.22,12.24,12.22,12.23,12200,1,7
2023.04.14 10:32:00-BBDC4,2023.04.14 10:32:00,BBDC4,13.64,13.68,13.64,13.65,27800,1,44
2023.04.14 10:32:00-BBSE3,2023.04.14 10:32:00,BBSE3,34.72,34.73,34.72,34.73,1200,2,3
2023.04.14 10:32:00-BEEF3,2023.04.14 10:32:00,BEEF3,9.36,9.37,9.35,9.35,13300,1,24
2023.04.14 10:32:00-BPAC11,2023.04.14 10:32:00,BPAC11,22.86,22.87,22.85,22.86,19600,1,12
2023.04.14 10:32:00-BPAN4,2023.04.14 10:32:00,BPAN4,5.41,5.41,5.41,5.41,700,1,1
2023.04.14 10:32:00-BRAP4,2023.04.14 10:32:00,BRAP4,26.18,26.25,26.18,26.22,26900,2,29
2023.04.14 10:32:00-BRFS3,2023.04.14 10:32:00,BRFS3,6.06,6.08,6.06,6.06,70200,1,19
2023.04.14 10:32:00-BRKM5,2023.04.14 10:32:00,BRKM5,21.16,21.3,21.16,21.29,26300,1,30
2023.04.14 10:32:00-CASH3,2023.04.14 10:32:00,CASH3,0.94,0.94,0.94,0.94,6200,1,13
2023.04.14 10:32:00-CCRO3,2023.04.14 10:32:00,CCRO3,13.0,13.01,13.0,13.0,900,1,9
2023.04.14 10:32:00-CIEL3,2023.04.14 10:32:00,CIEL3,4.91,4.91,4.91,4.91,10000,1,1
2023.04.14 10:32:00-CMIG4,2023.04.14 10:32:00,CMIG4,11.98,12.01,11.98,12.01,22000,1,93
