ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:20:00-ABEV3,2023.04.14 10:20:00,ABEV3,14.49,14.56,14.48,14.55,44200,1,49
2023.04.14 10:20:00-ALPA4,2023.04.14 10:20:00,ALPA4,7.63,7.65,7.62,7.63,56300,1,29
2023.04.14 10:20:00-ALSO3,2023.04.14 10:20:00,ALSO3,18.35,18.42,18.33,18.42,20300,1,32
2023.04.14 10:20:00-ARZZ3,2023.04.14 10:20:00,ARZZ3,67.25,67.25,66.9,66.92,12100,4,32
2023.04.14 10:20:00-ASAI3,2023.04.14 10:20:00,ASAI3,13.6,13.63,13.59,13.6,38100,1,35
2023.04.14 10:20:00-AZUL4,2023.04.14 10:20:00,AZUL4,11.71,11.71,11.68,11.7,39300,1,9
2023.04.14 10:20:00-B3SA3,2023.04.14 10:20:00,B3SA3,11.64,11.65,11.63,11.63,29200,1,68
2023.04.14 10:20:00-BBAS3,2023.04.14 10:20:00,BBAS3,42.4,42.42,42.35,42.38,83200,1,53
2023.04.14 10:20:00-BBDC3,2023.04.14 10:20:00,BBDC3,12.28,12.28,12.27,12.27,1100,1,5
2023.04.14 10:20:00-BBDC4,2023.04.14 10:20:00,BBDC4,13.69,13.7,13.68,13.7,11500,1,21
2023.04.14 10:20:00-BBSE3,2023.04.14 10:20:00,BBSE3,34.91,34.95,34.87,34.87,13700,1,33
2023.04.14 10:20:00-BEEF3,2023.04.14 10:20:00,BEEF3,9.39,9.4,9.38,9.39,38000,1,34
2023.04.14 10:20:00-BPAC11,2023.04.14 10:20:00,BPAC11,22.86,22.86,22.82,22.85,6800,1,11
2023.04.14 10:18:00-BPAN4,2023.04.14 10:18:00,BPAN4,5.47,5.47,5.47,5.47,500,2,1
2023.04.14 10:20:00-BRAP4,2023.04.14 10:20:00,BRAP4,26.32,26.32,26.27,26.32,13000,2,23
2023.04.14 10:20:00-BRFS3,2023.04.14 10:20:00,BRFS3,6.1,6.11,6.1,6.11,161300,1,34
2023.04.14 10:20:00-BRKM5,2023.04.14 10:20:00,BRKM5,21.3,21.4,21.3,21.38,20100,1,26
2023.04.14 10:20:00-CASH3,2023.04.14 10:20:00,CASH3,0.96,0.96,0.95,0.96,2700,1,6
2023.04.14 10:20:00-CCRO3,2023.04.14 10:20:00,CCRO3,13.12,13.12,13.08,13.1,37000,1,27
2023.04.14 10:20:00-CIEL3,2023.04.14 10:20:00,CIEL3,4.92,4.92,4.92,4.92,25700,1,2
2023.04.14 10:20:00-CMIG4,2023.04.14 10:20:00,CMIG4,12.1,12.13,12.08,12.11,54900,1,55
2023.04.14 10:20:00-CMIN3,2023.04.14 10:20:00,CMIN3,4.72,4.73,4.71,4.73,38100,1,9
2023.04.14 10:20:00-COGN3,2023.04.14 10:20:00,COGN3,2.0,2.0,2.0,2.0,9700,1,6
2023.04.14 10:20:00-CPFE3,2023.04.14 10:20:00,CPFE3,33.43,33.43,33.39,33.4,1500,1,7
2023.04.14 10:20:00-CPLE6,2023.04.14 10:20:00,CPLE6,7.8100000000000005,7.85,7.8100000000000005,7.84,146300,1,84
2023.04.14 10:20:00-CRFB3,2023.04.14 10:20:00,CRFB3,11.23,11.27,11.23,11.24,48200,1,18
2023.04.13 16:54:00-CSAN3,2023.04.13 16:54:00,CSAN3,15.74,15.77,15.73,15.77,857000,1,191
2023.04.14 10:20:00-CSNA3,2023.04.14 10:20:00,CSNA3,14.69,14.71,14.66,14.71,64700,1,54
2023.04.14 10:20:00-CVCB3,2023.04.14 10:20:00,CVCB3,3.27,3.27,3.26,3.26,182500,1,36
2023.04.14 10:20:00-CYRE3,2023.04.14 10:20:00,CYRE3,15.54,15.58,15.5,15.55,61200,1,70
2023.04.14 10:20:00-DXCO3,2023.04.14 10:20:00,DXCO3,6.0,6.01,6.0,6.01,22800,1,13
2023.04.14 10:20:00-ECOR3,2023.04.14 10:20:00,ECOR3,6.24,6.24,6.23,6.23,4600,1,12
2023.04.14 10:20:00-EGIE3,2023.04.14 10:20:00,EGIE3,40.46,40.47,40.4,40.41,5300,2,15
2023.04.14 10:20:00-ELET3,2023.04.14 10:20:00,ELET3,34.53,34.58,34.45,34.53,101000,1,50
2023.04.14 10:20:00-ELET6,2023.04.14 10:20:00,ELET6,38.15,38.25,38.09,38.2,7600,2,23
2023.04.14 10:20:00-EMBR3,2023.04.14 10:20:00,EMBR3,20.54,20.55,20.53,20.53,5300,1,15
2023.04.14 10:20:00-ENBR3,2023.04.14 10:20:00,ENBR3,21.97,21.98,21.96,21.98,5300,1,10
2023.04.14 10:20:00-ENEV3,2023.04.14 10:20:00,ENEV3,11.51,11.53,11.48,11.48,2700,1,15
2023.04.14 10:20:00-ENGI11,2023.04.14 10:20:00,ENGI11,42.9,42.94,42.87,42.94,3800,1,13
2023.04.14 10:20:00-EQTL3,2023.04.14 10:20:00,EQTL3,28.53,28.54,28.51,28.53,2400,1,10
2023.04.14 10:20:00-EZTC3,2023.04.14 10:20:00,EZTC3,14.95,14.96,14.88,14.91,5200,1,17
2023.04.14 10:20:00-FLRY3,2023.04.14 10:20:00,FLRY3,14.36,14.4,14.36,14.4,3200,1,9
2023.04.14 10:20:00-GGBR4,2023.04.14 10:20:00,GGBR4,25.72,25.78,25.67,25.78,24400,2,25
2023.04.14 10:20:00-GOAU4,2023.04.14 10:20:00,GOAU4,11.97,11.99,11.95,11.98,8300,1,9
2023.04.14 10:20:00-GOLL4,2023.04.14 10:20:00,GOLL4,6.93,6.93,6.92,6.92,40200,1,9
2023.04.14 10:20:00-HAPV3,2023.04.14 10:20:00,HAPV3,2.5300000000000002,2.55,2.5300000000000002,2.55,571100,1,29
2023.04.14 10:20:00-HYPE3,2023.04.14 10:20:00,HYPE3,37.07,37.11,37.05,37.09,4500,1,28
2023.04.14 10:20:00-IGTI11,2023.04.14 10:20:00,IGTI11,20.05,20.05,20.04,20.04,1900,1,7
2023.04.14 10:20:00-ITSA4,2023.04.14 10:20:00,ITSA4,8.59,8.6,8.59,8.59,81500,1,7
2023.04.14 10:20:00-ITUB4,2023.04.14 10:20:00,ITUB4,25.62,25.63,25.61,25.63,10300,1,18
2023.04.14 10:20:00-JBSS3,2023.04.14 10:20:00,JBSS3,16.76,16.77,16.71,16.73,37200,1,37
2023.04.14 10:20:00-KLBN11,2023.04.14 10:20:00,KLBN11,18.52,18.52,18.48,18.5,18800,1,24
2023.04.14 10:20:00-LREN3,2023.04.14 10:20:00,LREN3,16.42,16.46,16.39,16.43,72800,1,80
2023.04.14 10:20:00-LWSA3,2023.04.14 10:20:00,LWSA3,5.22,5.22,5.2,5.2,21800,1,7
2023.04.14 10:20:00-MGLU3,2023.04.14 10:20:00,MGLU3,3.8,3.8,3.79,3.79,273400,1,29
2023.04.14 10:20:00-MRFG3,2023.04.14 10:20:00,MRFG3,6.22,6.22,6.17,6.17,382700,1,63
2023.04.14 10:20:00-MRVE3,2023.04.14 10:20:00,MRVE3,7.5,7.51,7.49,7.5,25100,1,26
2023.04.14 10:20:00-MULT3,2023.04.14 10:20:00,MULT3,25.54,25.54,25.52,25.54,1000,1,8
2023.04.14 10:20:00-NTCO3,2023.04.14 10:20:00,NTCO3,11.5,11.54,11.48,11.54,87900,1,54
2023.04.14 10:20:00-PCAR3,2023.04.14 10:20:00,PCAR3,14.89,14.89,14.87,14.87,1100,1,7
2023.04.14 10:20:00-PETR3,2023.04.14 10:20:00,PETR3,29.4,29.42,29.4,29.42,5100,1,18
2023.04.14 10:20:00-PETR4,2023.04.14 10:20:00,PETR4,25.92,25.94,25.91,25.93,57800,1,74
2023.04.14 10:20:00-PETZ3,2023.04.14 10:20:00,PETZ3,5.89,5.9,5.89,5.9,10700,1,8
2023.04.14 10:21:00-PRIO3,2023.04.14 10:21:00,PRIO3,36.37,36.37,36.37,36.37,100,3,1
