ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 10:45:00-ABEV3,2023.04.14 10:45:00,ABEV3,14.59,14.6,14.58,14.6,97600,1,55
2023.04.14 10:45:00-ALPA4,2023.04.14 10:45:00,ALPA4,7.68,7.68,7.67,7.68,8200,1,24
2023.04.14 10:45:00-ALSO3,2023.04.14 10:45:00,ALSO3,18.39,18.4,18.37,18.38,1100,1,10
2023.04.14 10:45:00-ARZZ3,2023.04.14 10:45:00,ARZZ3,67.65,67.65,67.35,67.46,15400,2,23
2023.04.14 10:45:00-ASAI3,2023.04.14 10:45:00,ASAI3,13.64,13.66,13.62,13.65,26400,1,51
2023.04.14 10:45:00-AZUL4,2023.04.14 10:45:00,AZUL4,11.78,11.78,11.76,11.77,22200,1,18
2023.04.14 10:45:00-B3SA3,2023.04.14 10:45:00,B3SA3,11.8,11.8,11.78,11.8,55900,1,45
2023.04.14 10:45:00-BBAS3,2023.04.14 10:45:00,BBAS3,42.63,42.67,42.6,42.65,27600,1,36
2023.04.14 10:45:00-BBDC3,2023.04.14 10:45:00,BBDC3,12.26,12.28,12.26,12.27,8400,1,25
2023.04.14 10:45:00-BBDC4,2023.04.14 10:45:00,BBDC4,13.7,13.72,13.68,13.72,1268400,1,454
2023.04.14 10:45:00-BBSE3,2023.04.14 10:45:00,BBSE3,34.86,34.87,34.86,34.86,1400,1,7
2023.04.14 10:45:00-BEEF3,2023.04.14 10:45:00,BEEF3,9.42,9.43,9.41,9.42,35000,1,62
2023.04.14 10:45:00-BPAC11,2023.04.14 10:45:00,BPAC11,23.19,23.26,23.17,23.23,40900,1,33
2023.04.14 10:45:00-BPAN4,2023.04.14 10:45:00,BPAN4,5.49,5.49,5.48,5.49,15000,1,6
2023.04.14 10:45:00-BRAP4,2023.04.14 10:45:00,BRAP4,26.38,26.41,26.38,26.38,6600,1,17
2023.04.14 10:45:00-BRFS3,2023.04.14 10:45:00,BRFS3,6.11,6.13,6.11,6.12,4300,1,25
2023.04.14 10:45:00-BRKM5,2023.04.14 10:45:00,BRKM5,21.52,21.54,21.48,21.54,12700,1,31
2023.04.14 10:45:00-CASH3,2023.04.14 10:45:00,CASH3,0.94,0.95,0.94,0.94,500,1,3
2023.04.14 10:45:00-CCRO3,2023.04.14 10:45:00,CCRO3,13.07,13.07,12.99,12.99,487000,1,56
2023.04.14 10:45:00-CIEL3,2023.04.14 10:45:00,CIEL3,4.97,4.98,4.96,4.98,38700,1,42
2023.04.14 10:45:00-CMIG4,2023.04.14 10:45:00,CMIG4,12.12,12.15,12.12,12.14,71400,1,44
2023.04.14 10:45:00-CMIN3,2023.04.14 10:45:00,CMIN3,4.71,4.71,4.71,4.71,900,1,4
2023.04.14 10:45:00-COGN3,2023.04.14 10:45:00,COGN3,2.02,2.02,2.02,2.02,2700,1,25
2023.04.14 10:45:00-CPFE3,2023.04.14 10:45:00,CPFE3,33.59,33.6,33.59,33.6,1600,1,3
2023.04.14 10:45:00-CPLE6,2023.04.14 10:45:00,CPLE6,7.82,7.82,7.8,7.8,53000,1,8
2023.04.14 10:45:00-CRFB3,2023.04.14 10:45:00,CRFB3,11.17,11.2,11.17,11.2,12800,1,24
2023.04.13 16:54:00-CSAN3,2023.04.13 16:54:00,CSAN3,15.74,15.77,15.73,15.77,857000,1,191
2023.04.14 10:45:00-CSNA3,2023.04.14 10:45:00,CSNA3,14.69,14.72,14.67,14.68,73000,1,77
2023.04.14 10:45:00-CVCB3,2023.04.14 10:45:00,CVCB3,3.26,3.27,3.26,3.27,4600,1,4
2023.04.14 10:45:00-CYRE3,2023.04.14 10:45:00,CYRE3,15.6,15.6,15.56,15.58,25900,1,41
2023.04.14 10:45:00-DXCO3,2023.04.14 10:45:00,DXCO3,6.07,6.07,6.05,6.06,24200,1,11
2023.04.14 10:45:00-ECOR3,2023.04.14 10:45:00,ECOR3,6.14,6.16,6.13,6.15,75200,1,38
2023.04.14 10:45:00-EGIE3,2023.04.14 10:45:00,EGIE3,40.49,40.5,40.47,40.49,4800,1,12
2023.04.14 10:45:00-ELET3,2023.04.14 10:45:00,ELET3,34.6,34.62,34.57,34.62,17200,1,26
2023.04.14 10:45:00-ELET6,2023.04.14 10:45:00,ELET6,38.2,38.22,38.18,38.22,1100,2,4
2023.04.14 10:45:00-EMBR3,2023.04.14 10:45:00,EMBR3,20.4,20.41,20.37,20.39,26900,1,30
2023.04.14 10:45:00-ENBR3,2023.04.14 10:45:00,ENBR3,22.07,22.08,22.07,22.07,4100,1,7
2023.04.14 10:45:00-ENEV3,2023.04.14 10:45:00,ENEV3,11.56,11.58,11.56,11.57,19600,1,15
2023.04.14 10:45:00-ENGI11,2023.04.14 10:45:00,ENGI11,42.96,43.05,42.94,43.02,4500,1,16
2023.04.14 10:45:00-EQTL3,2023.04.14 10:45:00,EQTL3,28.48,28.5,28.48,28.49,20000,1,9
2023.04.14 10:45:00-EZTC3,2023.04.14 10:45:00,EZTC3,15.07,15.1,15.05,15.08,7200,1,17
2023.04.14 10:44:00-FLRY3,2023.04.14 10:44:00,FLRY3,14.36,14.38,14.36,14.36,2100,1,6
2023.04.14 10:45:00-GGBR4,2023.04.14 10:45:00,GGBR4,25.98,26.05,25.97,26.02,33500,1,39
2023.04.14 10:45:00-GOAU4,2023.04.14 10:45:00,GOAU4,12.07,12.1,12.07,12.1,54300,1,17
2023.04.14 10:45:00-GOLL4,2023.04.14 10:45:00,GOLL4,7.01,7.01,7.0,7.01,25200,1,11
2023.04.14 10:45:00-HAPV3,2023.04.14 10:45:00,HAPV3,2.56,2.57,2.55,2.57,278900,1,31
2023.04.14 10:45:00-HYPE3,2023.04.14 10:45:00,HYPE3,37.39,37.41,37.33,37.37,5500,1,35
2023.04.14 10:45:00-IGTI11,2023.04.14 10:45:00,IGTI11,20.06,20.08,20.05,20.08,1000,1,4
2023.04.14 10:45:00-ITSA4,2023.04.14 10:45:00,ITSA4,8.64,8.65,8.63,8.63,36500,1,15
2023.04.14 10:45:00-ITUB4,2023.04.14 10:45:00,ITUB4,25.81,25.83,25.79,25.82,369800,1,34
2023.04.14 10:45:00-JBSS3,2023.04.14 10:45:00,JBSS3,16.67,16.68,16.64,16.64,24000,1,27
2023.04.14 10:45:00-KLBN11,2023.04.14 10:45:00,KLBN11,18.47,18.48,18.45,18.47,25500,1,24
2023.04.14 10:45:00-LREN3,2023.04.14 10:45:00,LREN3,16.48,16.61,16.48,16.6,476200,1,94
2023.04.14 10:43:00-LWSA3,2023.04.14 10:43:00,LWSA3,5.24,5.32,5.24,5.32,147200,1,20
2023.04.14 10:45:00-MGLU3,2023.04.14 10:45:00,MGLU3,3.83,3.83,3.82,3.83,145800,1,24
2023.04.14 10:45:00-MRFG3,2023.04.14 10:45:00,MRFG3,6.14,6.14,6.13,6.14,58600,1,21
2023.04.14 10:45:00-MRVE3,2023.04.14 10:45:00,MRVE3,7.59,7.59,7.57,7.58,29600,1,37
2023.04.14 10:45:00-MULT3,2023.04.14 10:45:00,MULT3,25.69,25.71,25.68,25.7,3700,1,10
2023.04.14 10:45:00-NTCO3,2023.04.14 10:45:00,NTCO3,11.63,11.63,11.56,11.58,52900,1,71
