ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 13:58:00-ABEV3,2023.04.14 13:58:00,ABEV3,14.66,14.66,14.65,14.65,26400,1,26
2023.04.14 13:58:00-ALPA4,2023.04.14 13:58:00,ALPA4,7.66,7.66,7.65,7.66,4300,1,14
2023.04.14 13:58:00-ALSO3,2023.04.14 13:58:00,ALSO3,18.55,18.55,18.54,18.55,2700,1,16
2023.04.14 13:58:00-ARZZ3,2023.04.14 13:58:00,ARZZ3,67.84,67.84,67.82,67.82,300,3,3
2023.04.14 13:59:00-ASAI3,2023.04.14 13:59:00,ASAI3,13.26,13.26,13.26,13.26,100,1,1
2023.04.14 13:58:00-AZUL4,2023.04.14 13:58:00,AZUL4,11.57,11.58,11.56,11.57,28600,1,15
2023.04.14 13:58:00-B3SA3,2023.04.14 13:58:00,B3SA3,11.94,11.95,11.93,11.95,18500,1,63
2023.04.14 13:58:00-BBAS3,2023.04.14 13:58:00,BBAS3,43.18,43.18,43.16,43.17,3700,1,30
2023.04.14 13:58:00-BBDC3,2023.04.14 13:58:00,BBDC3,12.43,12.43,12.42,12.42,200,1,2
2023.04.14 13:58:00-BBDC4,2023.04.14 13:58:00,BBDC4,13.83,13.83,13.81,13.83,91700,1,43
2023.04.14 13:58:00-BBSE3,2023.04.14 13:58:00,BBSE3,34.78,34.78,34.77,34.78,5400,1,9
2023.04.14 13:58:00-BEEF3,2023.04.14 13:58:00,BEEF3,9.39,9.39,9.37,9.38,16300,1,18
2023.04.14 13:58:00-BPAC11,2023.04.14 13:58:00,BPAC11,23.09,23.1,23.08,23.1,6000,1,38
2023.04.14 13:58:00-BPAN4,2023.04.14 13:58:00,BPAN4,5.47,5.48,5.46,5.48,1200,1,6
2023.04.14 13:58:00-BRAP4,2023.04.14 13:58:00,BRAP4,26.69,26.7,26.68,26.69,2000,1,9
2023.04.14 13:58:00-BRFS3,2023.04.14 13:58:00,BRFS3,6.11,6.12,6.1,6.11,8400,1,22
2023.04.14 13:58:00-BRKM5,2023.04.14 13:58:00,BRKM5,21.57,21.57,21.56,21.57,1700,1,10
2023.04.14 13:58:00-CASH3,2023.04.14 13:58:00,CASH3,0.96,0.96,0.95,0.95,2500,1,6
2023.04.14 13:58:00-CCRO3,2023.04.14 13:58:00,CCRO3,13.04,13.05,13.04,13.05,900,1,8
2023.04.14 13:58:00-CIEL3,2023.04.14 13:58:00,CIEL3,5.05,5.06,5.05,5.06,4000,1,31
2023.04.14 13:58:00-CMIG4,2023.04.14 13:58:00,CMIG4,12.18,12.19,12.17,12.18,43200,1,20
2023.04.14 13:58:00-CMIN3,2023.04.14 13:58:00,CMIN3,4.78,4.78,4.77,4.78,500,1,5
2023.04.14 13:58:00-COGN3,2023.04.14 13:58:00,COGN3,2.04,2.05,2.04,2.04,6200,1,22
2023.04.14 13:58:00-CPFE3,2023.04.14 13:58:00,CPFE3,33.81,33.81,33.81,33.81,1400,1,3
2023.04.14 13:58:00-CPLE6,2023.04.14 13:58:00,CPLE6,7.91,7.91,7.9,7.91,5900,1,45
2023.04.14 13:58:00-CRFB3,2023.04.14 13:58:00,CRFB3,11.03,11.03,11.0,11.02,6700,1,11
2023.04.14 13:58:00-CSAN3,2023.04.14 13:58:00,CSAN3,15.76,15.79,15.75,15.79,27200,1,37
2023.04.14 13:58:00-CSNA3,2023.04.14 13:58:00,CSNA3,14.57,14.58,14.57,14.58,1700,1,7
2023.04.14 13:58:00-CVCB3,2023.04.14 13:58:00,CVCB3,3.2800000000000002,3.29,3.2800000000000002,3.29,300,1,2
