ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 12:36:00-ABEV3,2023.04.14 12:36:00,ABEV3,14.65,14.66,14.64,14.65,19200,1,24
2023.04.14 12:36:00-ALPA4,2023.04.14 12:36:00,ALPA4,7.59,7.59,7.58,7.59,2000,1,11
2023.04.14 12:36:00-ALSO3,2023.04.14 12:36:00,ALSO3,18.46,18.47,18.45,18.46,4800,1,14
2023.04.14 12:36:00-ARZZ3,2023.04.14 12:36:00,ARZZ3,67.31,67.31,67.27,67.27,1500,2,7
2023.04.14 12:36:00-ASAI3,2023.04.14 12:36:00,ASAI3,13.31,13.31,13.29,13.29,4700,1,34
2023.04.14 12:36:00-AZUL4,2023.04.14 12:36:00,AZUL4,11.65,11.65,11.64,11.65,7700,1,10
2023.04.14 12:36:00-B3SA3,2023.04.14 12:36:00,B3SA3,11.78,11.8,11.78,11.79,25700,1,27
2023.04.14 12:36:00-BBAS3,2023.04.14 12:36:00,BBAS3,42.92,42.93,42.91,42.91,10500,1,21
2023.04.14 12:36:00-BBDC3,2023.04.14 12:36:00,BBDC3,12.42,12.42,12.41,12.42,2000,1,8
2023.04.14 12:36:00-BBDC4,2023.04.14 12:36:00,BBDC4,13.83,13.83,13.81,13.82,18000,1,39
2023.04.14 12:36:00-BBSE3,2023.04.14 12:36:00,BBSE3,34.78,34.79,34.77,34.78,1200,1,6
2023.04.14 12:36:00-BEEF3,2023.04.14 12:36:00,BEEF3,9.37,9.4,9.37,9.38,79200,1,75
2023.04.14 12:36:00-BPAC11,2023.04.14 12:36:00,BPAC11,22.88,22.89,22.86,22.87,20700,1,31
2023.04.14 12:36:00-BPAN4,2023.04.14 12:36:00,BPAN4,5.5,5.5,5.49,5.49,900,1,4
2023.04.14 12:36:00-BRAP4,2023.04.14 12:36:00,BRAP4,26.62,26.65,26.62,26.62,4500,1,17
2023.04.14 12:36:00-BRFS3,2023.04.14 12:36:00,BRFS3,6.08,6.09,6.08,6.09,8500,1,27
2023.04.14 12:36:00-BRKM5,2023.04.14 12:36:00,BRKM5,21.46,21.46,21.46,21.46,100,2,1
2023.04.14 12:36:00-CASH3,2023.04.14 12:36:00,CASH3,0.95,0.95,0.95,0.95,2000,1,6
2023.04.14 12:36:00-CCRO3,2023.04.14 12:36:00,CCRO3,12.95,12.95,12.94,12.95,3500,1,13
2023.04.14 12:36:00-CIEL3,2023.04.14 12:36:00,CIEL3,5.03,5.04,5.03,5.04,4200,1,36
2023.04.14 12:36:00-CMIG4,2023.04.14 12:36:00,CMIG4,12.09,12.1,12.09,12.09,19800,1,20
2023.04.14 12:36:00-CMIN3,2023.04.14 12:36:00,CMIN3,4.79,4.79,4.79,4.79,2400,1,3
2023.04.14 12:36:00-COGN3,2023.04.14 12:36:00,COGN3,2.02,2.02,2.01,2.01,23800,1,34
2023.04.14 12:36:00-CPFE3,2023.04.14 12:36:00,CPFE3,33.51,33.51,33.49,33.49,1800,1,5
2023.04.14 12:36:00-CPLE6,2023.04.14 12:36:00,CPLE6,7.87,7.87,7.86,7.87,9200,1,43
2023.04.14 12:36:00-CRFB3,2023.04.14 12:36:00,CRFB3,11.05,11.06,11.04,11.04,11600,1,14
2023.04.14 12:36:00-CSAN3,2023.04.14 12:36:00,CSAN3,15.65,15.65,15.63,15.63,5700,1,10
2023.04.14 12:36:00-CSNA3,2023.04.14 12:36:00,CSNA3,14.57,14.6,14.55,14.57,60400,1,24
2023.04.14 12:36:00-CVCB3,2023.04.14 12:36:00,CVCB3,3.25,3.25,3.25,3.25,700,1,3
2023.04.14 12:36:00-CYRE3,2023.04.14 12:36:00,CYRE3,15.53,15.53,15.51,15.51,5200,1,22
2023.04.14 12:36:00-DXCO3,2023.04.14 12:36:00,DXCO3,6.11,6.12,6.11,6.12,2200,1,9
2023.04.14 12:36:00-ECOR3,2023.04.14 12:36:00,ECOR3,6.09,6.09,6.08,6.08,2400,1,19
2023.04.14 12:36:00-EGIE3,2023.04.14 12:36:00,EGIE3,40.82,40.82,40.79,40.79,1900,1,5
2023.04.14 12:36:00-ELET3,2023.04.14 12:36:00,ELET3,34.78,34.82,34.78,34.81,7200,1,16
2023.04.14 12:36:00-ELET6,2023.04.14 12:36:00,ELET6,38.42,38.46,38.42,38.46,2900,1,6
2023.04.14 12:36:00-EMBR3,2023.04.14 12:36:00,EMBR3,20.5,20.52,20.5,20.51,11500,1,18
2023.04.14 12:36:00-ENBR3,2023.04.14 12:36:00,ENBR3,22.19,22.2,22.19,22.19,1200,1,4
2023.04.14 12:36:00-ENEV3,2023.04.14 12:36:00,ENEV3,11.51,11.51,11.5,11.5,7600,1,18
2023.04.14 12:36:00-ENGI11,2023.04.14 12:36:00,ENGI11,43.52,43.56,43.52,43.54,6400,1,31
2023.04.14 12:36:00-EQTL3,2023.04.14 12:36:00,EQTL3,28.51,28.52,28.5,28.52,1300,1,5
2023.04.14 12:36:00-EZTC3,2023.04.14 12:36:00,EZTC3,15.01,15.02,15.0,15.0,2700,1,14
2023.04.14 12:36:00-FLRY3,2023.04.14 12:36:00,FLRY3,14.49,14.52,14.49,14.51,2100,1,12
2023.04.14 12:36:00-GGBR4,2023.04.14 12:36:00,GGBR4,26.13,26.18,26.12,26.16,11700,1,32
2023.04.14 12:36:00-GOAU4,2023.04.14 12:36:00,GOAU4,12.12,12.14,12.11,12.12,39100,1,24
2023.04.14 12:36:00-GOLL4,2023.04.14 12:36:00,GOLL4,7.05,7.05,7.05,7.05,11600,1,4
2023.04.14 12:36:00-HAPV3,2023.04.14 12:36:00,HAPV3,2.57,2.6,2.57,2.6,1254900,1,51
2023.04.14 12:36:00-HYPE3,2023.04.14 12:36:00,HYPE3,37.61,37.65,37.61,37.62,5000,1,30
2023.04.14 12:36:00-IGTI11,2023.04.14 12:36:00,IGTI11,20.29,20.3,20.28,20.29,800,1,6
2023.04.14 12:36:00-ITSA4,2023.04.14 12:36:00,ITSA4,8.69,8.69,8.68,8.68,8200,1,29
2023.04.14 12:37:00-ITUB4,2023.04.14 12:37:00,ITUB4,25.96,25.96,25.96,25.96,100,1,1
2023.04.14 12:36:00-JBSS3,2023.04.14 12:36:00,JBSS3,16.61,16.61,16.58,16.58,2400,1,13
2023.04.14 12:36:00-KLBN11,2023.04.14 12:36:00,KLBN11,18.54,18.55,18.54,18.55,600,1,6
2023.04.14 12:36:00-LREN3,2023.04.14 12:36:00,LREN3,16.41,16.42,16.41,16.42,34900,1,45
2023.04.14 12:36:00-LWSA3,2023.04.14 12:36:00,LWSA3,5.4,5.4,5.39,5.4,1700,1,6
2023.04.14 12:36:00-MGLU3,2023.04.14 12:36:00,MGLU3,3.82,3.82,3.81,3.81,33400,1,43
2023.04.14 12:36:00-MRFG3,2023.04.14 12:36:00,MRFG3,6.11,6.11,6.1,6.1,14700,1,11
2023.04.14 12:36:00-MRVE3,2023.04.14 12:36:00,MRVE3,7.51,7.52,7.51,7.51,3700,1,22
2023.04.14 12:36:00-MULT3,2023.04.14 12:36:00,MULT3,25.97,25.97,25.97,25.97,300,1,1
2023.04.14 12:36:00-NTCO3,2023.04.14 12:36:00,NTCO3,11.49,11.5,11.48,11.49,13300,1,22
2023.04.14 12:36:00-PCAR3,2023.04.14 12:36:00,PCAR3,14.59,14.59,14.58,14.59,5100,1,17
2023.04.14 12:36:00-PETR3,2023.04.14 12:36:00,PETR3,29.61,29.62,29.59,29.59,7000,1,18
2023.04.14 12:36:00-PETR4,2023.04.14 12:36:00,PETR4,26.11,26.12,26.1,26.1,109000,1,62
2023.04.14 12:36:00-PETZ3,2023.04.14 12:36:00,PETZ3,5.88,5.88,5.87,5.88,1500,1,10
2023.04.14 12:36:00-PRIO3,2023.04.14 12:36:00,PRIO3,36.57,36.57,36.57,36.57,400,1,3
2023.04.14 12:36:00-QUAL3,2023.04.14 12:36:00,QUAL3,4.01,4.01,4.0,4.0,1300,1,9
2023.04.14 12:36:00-RADL3,2023.04.14 12:36:00,RADL3,25.99,25.99,25.98,25.99,4600,1,12
2023.04.14 12:36:00-RAIL3,2023.04.14 12:36:00,RAIL3,19.1,19.1,19.08,19.09,54300,1,31
2023.04.14 12:36:00-RAIZ4,2023.04.14 12:36:00,RAIZ4,3.0,3.01,3.0,3.01,2800,1,23
2023.04.14 12:36:00-RDOR3,2023.04.14 12:36:00,RDOR3,22.13,22.18,22.09,22.12,72100,1,53
2023.04.14 12:36:00-RENT3,2023.04.14 12:36:00,RENT3,57.97,57.98,57.95,57.96,6000,1,32
2023.04.14 12:36:00-RRRP3,2023.04.14 12:36:00,RRRP3,32.54,32.58,32.54,32.55,5300,1,14
2023.04.14 12:36:00-SANB11,2023.04.14 12:36:00,SANB11,27.47,27.47,27.46,27.47,1000,1,6
2023.04.14 12:36:00-SBSP3,2023.04.14 12:36:00,SBSP3,49.75,49.75,49.73,49.73,1400,1,9
2023.04.14 12:36:00-SLCE3,2023.04.14 12:36:00,SLCE3,45.22,45.22,45.22,45.22,300,1,2
2023.04.14 12:36:00-SMTO3,2023.04.14 12:36:00,SMTO3,28.55,28.59,28.55,28.59,1700,1,10
2023.04.14 12:36:00-SOMA3,2023.04.14 12:36:00,SOMA3,8.18,8.19,8.16,8.16,20500,1,30
2023.04.14 12:36:00-SUZB3,2023.04.14 12:36:00,SUZB3,40.69,40.72,40.68,40.72,3600,1,22
2023.04.14 12:35:00-TAEE11,2023.04.14 12:35:00,TAEE11,34.74,34.75,34.73,34.75,3100,1,14
2023.04.14 12:36:00-TIMS3,2023.04.14 12:36:00,TIMS3,13.56,13.56,13.55,13.56,1800,1,14
2023.04.14 12:36:00-TOTS3,2023.04.14 12:36:00,TOTS3,26.38,26.42,26.37,26.41,10600,1,33
2023.04.14 12:36:00-UGPA3,2023.04.14 12:36:00,UGPA3,14.79,14.79,14.77,14.77,5700,1,7
2023.04.14 12:36:00-USIM5,2023.04.14 12:36:00,USIM5,7.51,7.51,7.5,7.5,4800,1,14
2023.04.14 12:36:00-VALE3,2023.04.14 12:36:00,VALE3,78.85,78.96,78.83,78.83,52600,1,64
2023.04.14 12:36:00-VBBR3,2023.04.14 12:36:00,VBBR3,13.85,13.86,13.83,13.83,14200,1,9
2023.04.14 12:36:00-VIIA3,2023.04.14 12:36:00,VIIA3,2.0,2.01,2.0,2.01,132100,1,23
2023.04.14 12:36:00-VIVT3,2023.04.14 12:36:00,VIVT3,40.46,40.5,40.46,40.5,3300,1,13
2023.04.14 12:36:00-WEGE3,2023.04.14 12:36:00,WEGE3,38.78,38.78,38.77,38.77,4200,1,11
2023.04.14 12:36:00-YDUQ3,2023.04.14 12:36:00,YDUQ3,8.16,8.17,8.15,8.15,3700,1,5
