ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 11:40:00-ABEV3,2023.04.14 11:40:00,ABEV3,14.63,14.63,14.61,14.61,10800,1,20
2023.04.14 11:40:00-ALPA4,2023.04.14 11:40:00,ALPA4,7.57,7.57,7.5600000000000005,7.5600000000000005,6900,1,6
2023.04.14 11:40:00-ALSO3,2023.04.14 11:40:00,ALSO3,18.46,18.47,18.45,18.46,14000,1,35
2023.04.14 11:40:00-ARZZ3,2023.04.14 11:40:00,ARZZ3,67.37,67.39,67.31,67.31,900,4,7
2023.04.14 11:40:00-ASAI3,2023.04.14 11:40:00,ASAI3,13.31,13.31,13.28,13.29,95800,1,142
2023.04.14 11:40:00-AZUL4,2023.04.14 11:40:00,AZUL4,11.66,11.66,11.62,11.63,13600,1,11
2023.04.14 11:40:00-B3SA3,2023.04.14 11:40:00,B3SA3,11.73,11.73,11.71,11.71,37800,1,33
2023.04.14 11:40:00-BBAS3,2023.04.14 11:40:00,BBAS3,43.09,43.1,43.07,43.09,7200,1,33
2023.04.14 11:40:00-BBDC3,2023.04.14 11:40:00,BBDC3,12.38,12.39,12.38,12.39,1900,1,7
2023.04.14 11:40:00-BBDC4,2023.04.14 11:40:00,BBDC4,13.81,13.82,13.79,13.8,32600,1,44
2023.04.14 11:40:00-BBSE3,2023.04.14 11:40:00,BBSE3,34.78,34.79,34.77,34.77,4200,1,11
2023.04.14 11:40:00-BEEF3,2023.04.14 11:40:00,BEEF3,9.36,9.37,9.35,9.37,12400,1,27
2023.04.14 11:40:00-BPAC11,2023.04.14 11:40:00,BPAC11,23.06,23.06,23.04,23.04,8200,1,15
2023.04.14 11:40:00-BPAN4,2023.04.14 11:40:00,BPAN4,5.5,5.5,5.47,5.47,10900,1,6
2023.04.14 11:40:00-BRAP4,2023.04.14 11:40:00,BRAP4,26.66,26.66,26.64,26.65,2800,1,12
2023.04.14 11:40:00-BRFS3,2023.04.14 11:40:00,BRFS3,6.11,6.11,6.1,6.11,6300,1,24
2023.04.14 11:40:00-BRKM5,2023.04.14 11:40:00,BRKM5,21.5,21.51,21.47,21.49,21700,1,36
2023.04.14 11:40:00-CASH3,2023.04.14 11:40:00,CASH3,0.95,0.95,0.95,0.95,1600,1,12
2023.04.14 11:40:00-CCRO3,2023.04.14 11:40:00,CCRO3,13.0,13.0,12.98,12.98,26100,1,13
2023.04.14 11:40:00-CIEL3,2023.04.14 11:40:00,CIEL3,5.04,5.05,5.04,5.05,1200,1,10
2023.04.14 11:40:00-CMIG4,2023.04.14 11:40:00,CMIG4,12.07,12.07,12.04,12.04,17000,1,20
2023.04.14 11:40:00-CMIN3,2023.04.14 11:40:00,CMIN3,4.76,4.76,4.75,4.75,38300,1,10
2023.04.14 11:40:00-COGN3,2023.04.14 11:40:00,COGN3,2.03,2.03,2.02,2.03,5200,1,34
2023.04.14 11:40:00-CPFE3,2023.04.14 11:40:00,CPFE3,33.42,33.42,33.38,33.38,3300,1,6
2023.04.14 11:40:00-CPLE6,2023.04.14 11:40:00,CPLE6,7.8100000000000005,7.8100000000000005,7.8,7.8100000000000005,3000,1,22
2023.04.14 11:40:00-CRFB3,2023.04.14 11:40:00,CRFB3,11.03,11.03,11.01,11.02,11700,1,15
2023.04.14 11:40:00-CSAN3,2023.04.14 11:40:00,CSAN3,15.76,15.77,15.74,15.75,8800,1,21
2023.04.14 11:40:00-CSNA3,2023.04.14 11:40:00,CSNA3,14.64,14.64,14.6,14.61,14400,1,24
2023.04.14 11:40:00-CVCB3,2023.04.14 11:40:00,CVCB3,3.25,3.25,3.24,3.24,18400,1,5
2023.04.14 11:40:00-CYRE3,2023.04.14 11:40:00,CYRE3,15.55,15.58,15.54,15.54,4300,1,17
2023.04.14 11:40:00-DXCO3,2023.04.14 11:40:00,DXCO3,6.13,6.13,6.11,6.11,7600,1,13
2023.04.14 11:40:00-ECOR3,2023.04.14 11:40:00,ECOR3,6.12,6.12,6.08,6.09,61700,1,23
2023.04.14 11:40:00-EGIE3,2023.04.14 11:40:00,EGIE3,40.64,40.64,40.64,40.64,900,1,3
