ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 14:45:00-ABEV3,2023.04.14 14:45:00,ABEV3,14.65,14.66,14.65,14.65,23200,1,17
2023.04.14 14:45:00-ALPA4,2023.04.14 14:45:00,ALPA4,7.63,7.63,7.62,7.62,2000,1,13
2023.04.14 14:45:00-ALSO3,2023.04.14 14:45:00,ALSO3,18.63,18.63,18.62,18.62,1400,1,12
2023.04.14 14:45:00-ARZZ3,2023.04.14 14:45:00,ARZZ3,67.75,67.75,67.71,67.71,700,1,7
2023.04.14 14:45:00-ASAI3,2023.04.14 14:45:00,ASAI3,13.32,13.32,13.3,13.3,16600,1,97
2023.04.14 14:45:00-AZUL4,2023.04.14 14:45:00,AZUL4,11.56,11.56,11.54,11.56,22600,1,14
2023.04.14 14:45:00-B3SA3,2023.04.14 14:45:00,B3SA3,11.88,11.89,11.87,11.89,29600,1,78
2023.04.14 14:45:00-BBAS3,2023.04.14 14:45:00,BBAS3,43.09,43.1,43.08,43.09,5700,1,32
2023.04.14 14:45:00-BBDC3,2023.04.14 14:45:00,BBDC3,12.42,12.42,12.41,12.42,700,1,5
2023.04.14 14:45:00-BBDC4,2023.04.14 14:45:00,BBDC4,13.82,13.82,13.81,13.81,17300,1,33
2023.04.14 14:45:00-BBSE3,2023.04.14 14:45:00,BBSE3,34.76,34.76,34.74,34.74,3300,1,7
2023.04.14 14:45:00-BEEF3,2023.04.14 14:45:00,BEEF3,9.4,9.4,9.39,9.39,14700,1,62
2023.04.14 14:45:00-BPAC11,2023.04.14 14:45:00,BPAC11,23.01,23.02,23.0,23.01,7800,1,39
2023.04.14 14:45:00-BPAN4,2023.04.14 14:45:00,BPAN4,5.49,5.49,5.48,5.48,1800,1,12
2023.04.14 14:45:00-BRAP4,2023.04.14 14:45:00,BRAP4,26.56,26.56,26.56,26.56,1700,1,9
2023.04.14 14:45:00-BRFS3,2023.04.14 14:45:00,BRFS3,6.21,6.22,6.2,6.22,48100,1,32
2023.04.14 14:45:00-BRKM5,2023.04.14 14:45:00,BRKM5,21.47,21.47,21.45,21.47,3600,1,14
2023.04.14 14:45:00-CASH3,2023.04.14 14:45:00,CASH3,0.96,0.96,0.96,0.96,2400,1,7
2023.04.14 14:45:00-CCRO3,2023.04.14 14:45:00,CCRO3,13.05,13.05,13.04,13.05,3800,1,16
2023.04.14 14:45:00-CIEL3,2023.04.14 14:45:00,CIEL3,5.05,5.05,5.04,5.05,11800,1,37
2023.04.14 14:45:00-CMIG4,2023.04.14 14:45:00,CMIG4,12.19,12.2,12.19,12.19,6700,1,20
2023.04.14 14:45:00-CMIN3,2023.04.14 14:45:00,CMIN3,4.73,4.74,4.73,4.73,8400,1,8
2023.04.14 14:45:00-COGN3,2023.04.14 14:45:00,COGN3,2.06,2.06,2.05,2.06,10200,1,43
2023.04.14 14:45:00-CPFE3,2023.04.14 14:45:00,CPFE3,33.76,33.76,33.76,33.76,300,1,2
2023.04.14 14:45:00-CPLE6,2023.04.14 14:45:00,CPLE6,7.87,7.88,7.87,7.88,5900,1,32
2023.04.14 14:45:00-CRFB3,2023.04.14 14:45:00,CRFB3,11.04,11.04,11.02,11.04,9400,1,12
2023.04.14 14:45:00-CSAN3,2023.04.14 14:45:00,CSAN3,15.77,15.77,15.76,15.76,6400,1,19
2023.04.14 14:45:00-CSNA3,2023.04.14 14:45:00,CSNA3,14.53,14.54,14.52,14.53,28700,1,15
2023.04.14 14:45:00-CVCB3,2023.04.14 14:45:00,CVCB3,3.29,3.29,3.2800000000000002,3.29,900,1,9
2023.04.14 14:45:00-CYRE3,2023.04.14 14:45:00,CYRE3,15.69,15.7,15.68,15.7,700,1,6
2023.04.14 14:45:00-DXCO3,2023.04.14 14:45:00,DXCO3,6.12,6.12,6.11,6.11,1700,1,9
2023.04.14 14:45:00-ECOR3,2023.04.14 14:45:00,ECOR3,6.13,6.14,6.13,6.13,2600,1,19
2023.04.14 14:45:00-EGIE3,2023.04.14 14:45:00,EGIE3,40.98,40.98,40.97,40.97,1900,1,6
2023.04.14 14:45:00-ELET3,2023.04.14 14:45:00,ELET3,35.23,35.25,35.21,35.21,19900,1,50
2023.04.14 14:45:00-ELET6,2023.04.14 14:45:00,ELET6,38.92,38.94,38.89,38.91,1700,1,9
2023.04.14 14:45:00-EMBR3,2023.04.14 14:45:00,EMBR3,20.55,20.55,20.52,20.53,23000,1,49
2023.04.14 14:45:00-ENBR3,2023.04.14 14:45:00,ENBR3,22.2,22.2,22.19,22.19,800,1,8
2023.04.14 14:45:00-ENEV3,2023.04.14 14:45:00,ENEV3,11.5,11.51,11.5,11.5,800,1,8
2023.04.14 14:45:00-ENGI11,2023.04.14 14:45:00,ENGI11,43.74,43.78,43.74,43.74,2200,2,11
2023.04.14 14:45:00-EQTL3,2023.04.14 14:45:00,EQTL3,28.68,28.7,28.68,28.7,4200,1,23
2023.04.14 14:45:00-EZTC3,2023.04.14 14:45:00,EZTC3,15.12,15.12,15.12,15.12,1900,1,5
2023.04.14 14:45:00-FLRY3,2023.04.14 14:45:00,FLRY3,14.59,14.6,14.58,14.59,3300,1,13
2023.04.14 14:45:00-GGBR4,2023.04.14 14:45:00,GGBR4,26.02,26.03,26.01,26.01,4200,1,14
2023.04.14 14:45:00-GOAU4,2023.04.14 14:45:00,GOAU4,12.13,12.13,12.12,12.12,2800,1,25
2023.04.14 14:45:00-GOLL4,2023.04.14 14:45:00,GOLL4,7.01,7.01,7.0,7.01,300,1,3
2023.04.14 14:45:00-HAPV3,2023.04.14 14:45:00,HAPV3,2.59,2.6,2.58,2.59,611200,1,66
2023.04.14 14:45:00-HYPE3,2023.04.14 14:45:00,HYPE3,37.41,37.41,37.39,37.39,3800,1,11
2023.04.14 14:45:00-IGTI11,2023.04.14 14:45:00,IGTI11,20.34,20.34,20.33,20.33,29700,1,30
2023.04.14 14:45:00-ITSA4,2023.04.14 14:45:00,ITSA4,8.68,8.68,8.67,8.68,13000,1,39
2023.04.14 14:45:00-ITUB4,2023.04.14 14:45:00,ITUB4,25.98,26.0,25.98,25.98,25700,1,64
2023.04.14 14:45:00-JBSS3,2023.04.14 14:45:00,JBSS3,16.57,16.58,16.57,16.57,5600,1,48
2023.04.14 14:45:00-KLBN11,2023.04.14 14:45:00,KLBN11,18.5,18.51,18.5,18.51,6900,1,8
2023.04.14 14:45:00-LREN3,2023.04.14 14:45:00,LREN3,16.49,16.5,16.47,16.49,42700,1,37
2023.04.14 14:45:00-LWSA3,2023.04.14 14:45:00,LWSA3,5.32,5.32,5.31,5.32,5400,1,17
2023.04.14 14:45:00-MGLU3,2023.04.14 14:45:00,MGLU3,3.75,3.75,3.74,3.74,14200,1,32
2023.04.14 14:45:00-MRFG3,2023.04.14 14:45:00,MRFG3,6.12,6.12,6.11,6.12,4000,1,26
2023.04.14 14:45:00-MRVE3,2023.04.14 14:45:00,MRVE3,7.6,7.63,7.57,7.62,161800,1,95
2023.04.14 14:45:00-MULT3,2023.04.14 14:45:00,MULT3,25.91,25.91,25.9,25.91,4300,1,5
