ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 11:58:00-ABEV3,2023.04.14 11:58:00,ABEV3,14.63,14.63,14.62,14.63,9700,1,34
2023.04.14 11:58:00-ALPA4,2023.04.14 11:58:00,ALPA4,7.61,7.61,7.59,7.6,16400,1,20
2023.04.14 11:58:00-ALSO3,2023.04.14 11:58:00,ALSO3,18.48,18.48,18.45,18.46,5700,1,23
2023.04.14 11:58:00-ARZZ3,2023.04.14 11:58:00,ARZZ3,67.78,67.78,67.71,67.71,700,4,3
2023.04.14 11:58:00-ASAI3,2023.04.14 11:58:00,ASAI3,13.39,13.4,13.38,13.39,26100,1,60
2023.04.14 11:58:00-AZUL4,2023.04.14 11:58:00,AZUL4,11.74,11.75,11.73,11.73,3400,1,9
2023.04.14 11:58:00-B3SA3,2023.04.14 11:58:00,B3SA3,11.74,11.74,11.72,11.72,19600,1,29
2023.04.14 11:58:00-BBAS3,2023.04.14 11:58:00,BBAS3,43.06,43.09,43.05,43.06,9100,1,38
2023.04.14 11:58:00-BBDC3,2023.04.14 11:58:00,BBDC3,12.39,12.4,12.38,12.39,4300,1,14
2023.04.14 11:58:00-BBDC4,2023.04.14 11:58:00,BBDC4,13.8,13.82,13.79,13.8,135900,1,44
2023.04.14 11:58:00-BBSE3,2023.04.14 11:58:00,BBSE3,34.79,34.79,34.77,34.79,1300,1,12
2023.04.14 11:58:00-BEEF3,2023.04.14 11:58:00,BEEF3,9.36,9.37,9.35,9.35,13400,1,30
2023.04.14 11:58:00-BPAC11,2023.04.14 11:58:00,BPAC11,22.93,22.94,22.9,22.9,6400,1,38
2023.04.14 11:58:00-BPAN4,2023.04.14 11:58:00,BPAN4,5.48,5.48,5.47,5.47,400,1,4
2023.04.14 11:58:00-BRAP4,2023.04.14 11:58:00,BRAP4,26.67,26.67,26.64,26.65,9800,2,31
2023.04.14 11:58:00-BRFS3,2023.04.14 11:58:00,BRFS3,6.07,6.07,6.06,6.07,9500,1,23
2023.04.14 11:58:00-BRKM5,2023.04.14 11:58:00,BRKM5,21.48,21.52,21.47,21.5,7300,1,21
2023.04.14 11:58:00-CASH3,2023.04.14 11:58:00,CASH3,0.95,0.95,0.94,0.95,2500,1,18
2023.04.14 11:58:00-CCRO3,2023.04.14 11:58:00,CCRO3,13.0,13.0,12.99,12.99,2900,1,27
2023.04.14 11:58:00-CIEL3,2023.04.14 11:58:00,CIEL3,5.06,5.06,5.05,5.06,2200,1,15
2023.04.14 11:58:00-CMIG4,2023.04.14 11:58:00,CMIG4,12.07,12.07,12.06,12.06,8200,1,34
2023.04.14 11:58:00-CMIN3,2023.04.14 11:58:00,CMIN3,4.77,4.77,4.76,4.77,1500,1,14
