ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 12:29:00-ABEV3,2023.04.14 12:29:00,ABEV3,14.62,14.63,14.62,14.63,800,1,5
2023.04.14 12:29:00-ALPA4,2023.04.14 12:29:00,ALPA4,7.57,7.58,7.57,7.57,6200,1,13
2023.04.14 12:29:00-ALSO3,2023.04.14 12:29:00,ALSO3,18.43,18.45,18.43,18.43,8300,1,14
2023.04.14 12:28:00-ARZZ3,2023.04.14 12:28:00,ARZZ3,67.3,67.3,67.26,67.26,200,2,2
2023.04.14 12:29:00-ASAI3,2023.04.14 12:29:00,ASAI3,13.28,13.31,13.28,13.3,24400,1,45
2023.04.14 12:29:00-AZUL4,2023.04.14 12:29:00,AZUL4,11.64,11.64,11.63,11.64,4400,1,5
2023.04.14 12:29:00-B3SA3,2023.04.14 12:29:00,B3SA3,11.75,11.76,11.75,11.76,8500,1,43
2023.04.14 12:29:00-BBAS3,2023.04.14 12:29:00,BBAS3,42.9,42.92,42.89,42.91,3300,1,11
2023.04.14 12:29:00-BBDC3,2023.04.14 12:29:00,BBDC3,12.4,12.41,12.4,12.41,5600,1,4
2023.04.14 12:29:00-BBDC4,2023.04.14 12:29:00,BBDC4,13.82,13.83,13.81,13.82,4800,1,18
2023.04.14 12:29:00-BBSE3,2023.04.14 12:29:00,BBSE3,34.72,34.74,34.72,34.74,2600,1,7
2023.04.14 12:29:00-BEEF3,2023.04.14 12:29:00,BEEF3,9.36,9.37,9.36,9.36,3600,1,21
2023.04.14 12:29:00-BPAC11,2023.04.14 12:29:00,BPAC11,22.86,22.9,22.85,22.86,335900,1,52
2023.04.14 12:28:00-BPAN4,2023.04.14 12:28:00,BPAN4,5.47,5.47,5.47,5.47,200,1,1
2023.04.14 12:29:00-BRAP4,2023.04.14 12:29:00,BRAP4,26.58,26.61,26.58,26.6,3200,2,11
2023.04.14 12:29:00-BRFS3,2023.04.14 12:29:00,BRFS3,6.07,6.08,6.07,6.07,20600,1,22
2023.04.14 12:29:00-BRKM5,2023.04.14 12:29:00,BRKM5,21.48,21.48,21.48,21.48,600,1,2
