ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 12:10:00-ABEV3,2023.04.14 12:10:00,ABEV3,14.65,14.66,14.64,14.65,7700,1,25
2023.04.14 12:10:00-ALPA4,2023.04.14 12:10:00,ALPA4,7.6,7.61,7.6,7.6,3200,1,10
2023.04.14 12:10:00-ALSO3,2023.04.14 12:10:00,ALSO3,18.45,18.46,18.45,18.45,3100,1,12
2023.04.14 12:10:00-ARZZ3,2023.04.14 12:10:00,ARZZ3,67.6,67.65,67.6,67.65,400,5,2
2023.04.14 12:10:00-ASAI3,2023.04.14 12:10:00,ASAI3,13.36,13.37,13.35,13.37,25200,1,53
2023.04.14 12:10:00-AZUL4,2023.04.14 12:10:00,AZUL4,11.68,11.68,11.66,11.68,40300,1,10
2023.04.14 12:10:00-B3SA3,2023.04.14 12:10:00,B3SA3,11.75,11.77,11.75,11.76,34400,1,34
2023.04.14 12:10:00-BBAS3,2023.04.14 12:10:00,BBAS3,42.96,42.97,42.94,42.97,22800,1,39
2023.04.14 12:10:00-BBDC3,2023.04.14 12:10:00,BBDC3,12.37,12.39,12.37,12.39,7500,1,19
2023.04.14 12:10:00-BBDC4,2023.04.14 12:10:00,BBDC4,13.79,13.8,13.78,13.8,87100,1,45
2023.04.14 12:10:00-BBSE3,2023.04.14 12:10:00,BBSE3,34.76,34.77,34.76,34.77,700,1,6
2023.04.14 12:10:00-BEEF3,2023.04.14 12:10:00,BEEF3,9.36,9.37,9.36,9.37,6300,1,31
2023.04.14 12:10:00-BPAC11,2023.04.14 12:10:00,BPAC11,22.96,22.99,22.95,22.99,18800,1,41
2023.04.14 12:10:00-BPAN4,2023.04.14 12:10:00,BPAN4,5.5,5.5,5.5,5.5,200,1,2
2023.04.14 12:10:00-BRAP4,2023.04.14 12:10:00,BRAP4,26.61,26.62,26.61,26.62,2100,1,13
2023.04.14 12:10:00-BRFS3,2023.04.14 12:10:00,BRFS3,6.07,6.08,6.06,6.07,37900,1,30
2023.04.14 12:10:00-BRKM5,2023.04.14 12:10:00,BRKM5,21.48,21.49,21.47,21.48,2800,1,7
2023.04.14 12:10:00-CASH3,2023.04.14 12:10:00,CASH3,0.95,0.95,0.94,0.95,3600,1,12
2023.04.14 12:10:00-CCRO3,2023.04.14 12:10:00,CCRO3,12.93,12.94,12.93,12.94,9100,1,19
2023.04.14 12:10:00-CIEL3,2023.04.14 12:10:00,CIEL3,5.06,5.06,5.05,5.06,23100,1,38
2023.04.14 12:10:00-CMIG4,2023.04.14 12:10:00,CMIG4,12.07,12.07,12.06,12.06,5000,1,30
2023.04.14 12:10:00-CMIN3,2023.04.14 12:10:00,CMIN3,4.76,4.76,4.75,4.76,1000,1,10
2023.04.14 12:10:00-COGN3,2023.04.14 12:10:00,COGN3,2.02,2.02,2.01,2.01,57000,1,37
2023.04.14 12:10:00-CPFE3,2023.04.14 12:10:00,CPFE3,33.54,33.54,33.53,33.53,200,1,2
2023.04.14 12:10:00-CPLE6,2023.04.14 12:10:00,CPLE6,7.85,7.85,7.84,7.85,5900,1,47
2023.04.14 12:10:00-CRFB3,2023.04.14 12:10:00,CRFB3,11.01,11.03,11.01,11.03,10700,1,14
2023.04.14 12:10:00-CSAN3,2023.04.14 12:10:00,CSAN3,15.64,15.64,15.64,15.64,1400,1,9
2023.04.14 12:10:00-CSNA3,2023.04.14 12:10:00,CSNA3,14.61,14.63,14.61,14.61,13900,1,11
2023.04.14 12:10:00-CVCB3,2023.04.14 12:10:00,CVCB3,3.25,3.25,3.24,3.24,1400,1,5
2023.04.14 12:10:00-CYRE3,2023.04.14 12:10:00,CYRE3,15.56,15.57,15.55,15.56,1200,1,10
2023.04.14 12:10:00-DXCO3,2023.04.14 12:10:00,DXCO3,6.1,6.11,6.1,6.1,2000,1,12
2023.04.14 12:10:00-ECOR3,2023.04.14 12:10:00,ECOR3,6.07,6.08,6.07,6.08,1800,1,9
