ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 11:08:00-ABEV3,2023.04.14 11:08:00,ABEV3,14.6,14.61,14.6,14.61,7000,1,8
2023.04.14 11:08:00-ALPA4,2023.04.14 11:08:00,ALPA4,7.66,7.67,7.65,7.65,7000,1,4
2023.04.14 11:08:00-ALSO3,2023.04.14 11:08:00,ALSO3,18.52,18.54,18.49,18.5,3500,1,12
2023.04.14 11:08:00-ARZZ3,2023.04.14 11:08:00,ARZZ3,67.94,68.0,67.61,67.7,17800,4,59
2023.04.14 11:08:00-ASAI3,2023.04.14 11:08:00,ASAI3,13.49,13.51,13.49,13.49,30500,1,39
2023.04.14 11:08:00-AZUL4,2023.04.14 11:08:00,AZUL4,11.63,11.64,11.62,11.64,36400,1,14
2023.04.14 11:08:00-B3SA3,2023.04.14 11:08:00,B3SA3,11.77,11.78,11.76,11.76,17100,1,26
2023.04.14 11:08:00-BBAS3,2023.04.14 11:08:00,BBAS3,42.75,42.81,42.74,42.8,35700,1,46
2023.04.14 11:08:00-BBDC3,2023.04.14 11:08:00,BBDC3,12.34,12.34,12.34,12.34,10100,1,11
2023.04.14 11:08:00-BBDC4,2023.04.14 11:08:00,BBDC4,13.8,13.83,13.79,13.81,62800,1,108
2023.04.14 11:08:00-BBSE3,2023.04.14 11:08:00,BBSE3,34.81,34.84,34.81,34.83,2900,1,12
2023.04.14 11:08:00-BEEF3,2023.04.14 11:08:00,BEEF3,9.41,9.43,9.41,9.42,26200,1,31
2023.04.14 11:08:00-BPAC11,2023.04.14 11:08:00,BPAC11,23.13,23.14,23.11,23.13,23600,1,18
2023.04.14 11:08:00-BPAN4,2023.04.14 11:08:00,BPAN4,5.48,5.49,5.48,5.49,400,1,2
2023.04.14 11:08:00-BRAP4,2023.04.14 11:08:00,BRAP4,26.58,26.58,26.53,26.53,12300,1,18
2023.04.14 11:08:00-BRFS3,2023.04.14 11:08:00,BRFS3,6.11,6.11,6.09,6.1,26700,1,20
2023.04.14 11:08:00-BRKM5,2023.04.14 11:08:00,BRKM5,21.46,21.55,21.44,21.55,32200,1,42
2023.04.14 11:08:00-CASH3,2023.04.14 11:08:00,CASH3,0.94,0.95,0.94,0.95,800,1,4
2023.04.14 11:08:00-CCRO3,2023.04.14 11:08:00,CCRO3,12.96,12.97,12.94,12.96,36800,1,17
2023.04.14 11:08:00-CIEL3,2023.04.14 11:08:00,CIEL3,5.01,5.01,5.0,5.01,1600,1,4
2023.04.14 11:08:00-CMIG4,2023.04.14 11:08:00,CMIG4,12.04,12.05,12.04,12.05,4700,1,29
2023.04.14 11:08:00-CMIN3,2023.04.14 11:08:00,CMIN3,4.71,4.71,4.7,4.7,24500,1,19
2023.04.14 11:08:00-COGN3,2023.04.14 11:08:00,COGN3,2.02,2.03,2.02,2.03,4000,1,20
2023.04.14 11:08:00-CPFE3,2023.04.14 11:08:00,CPFE3,33.42,33.42,33.38,33.38,800,1,4
2023.04.14 11:08:00-CPLE6,2023.04.14 11:08:00,CPLE6,7.8100000000000005,7.8100000000000005,7.8,7.8100000000000005,10000,1,9
2023.04.14 11:08:00-CRFB3,2023.04.14 11:08:00,CRFB3,11.07,11.07,11.06,11.06,12600,1,14
2023.04.14 11:08:00-CSAN3,2023.04.14 11:08:00,CSAN3,15.73,15.73,15.7,15.71,25900,1,23
2023.04.14 11:08:00-CSNA3,2023.04.14 11:08:00,CSNA3,14.66,14.67,14.65,14.66,62800,1,32
2023.04.14 11:08:00-CVCB3,2023.04.14 11:08:00,CVCB3,3.24,3.24,3.24,3.24,100,1,1
2023.04.14 11:08:00-CYRE3,2023.04.14 11:08:00,CYRE3,15.58,15.63,15.58,15.63,17600,1,18
2023.04.14 11:08:00-DXCO3,2023.04.14 11:08:00,DXCO3,6.17,6.18,6.14,6.14,40400,1,22
2023.04.14 11:08:00-ECOR3,2023.04.14 11:08:00,ECOR3,6.13,6.13,6.12,6.12,1900,1,19
2023.04.14 11:08:00-EGIE3,2023.04.14 11:08:00,EGIE3,40.39,40.39,40.39,40.39,200,1,2
2023.04.14 11:08:00-ELET3,2023.04.14 11:08:00,ELET3,34.49,34.5,34.47,34.47,6000,1,19
2023.04.14 11:08:00-ELET6,2023.04.14 11:08:00,ELET6,38.09,38.11,38.09,38.11,600,1,3
2023.04.14 11:08:00-EMBR3,2023.04.14 11:08:00,EMBR3,20.37,20.37,20.36,20.37,5500,1,11
2023.04.14 11:08:00-ENBR3,2023.04.14 11:08:00,ENBR3,22.15,22.16,22.14,22.15,7000,1,11
2023.04.14 11:08:00-ENEV3,2023.04.14 11:08:00,ENEV3,11.48,11.48,11.47,11.47,3000,1,10
2023.04.14 11:08:00-ENGI11,2023.04.14 11:08:00,ENGI11,43.31,43.32,43.23,43.23,3900,1,13
2023.04.14 11:08:00-EQTL3,2023.04.14 11:08:00,EQTL3,28.46,28.5,28.46,28.47,6700,1,8
2023.04.14 11:08:00-EZTC3,2023.04.14 11:08:00,EZTC3,15.07,15.09,15.05,15.05,5100,1,21
2023.04.14 11:07:00-FLRY3,2023.04.14 11:07:00,FLRY3,14.33,14.34,14.33,14.33,400,1,3
2023.04.14 11:08:00-GGBR4,2023.04.14 11:08:00,GGBR4,26.12,26.13,26.1,26.12,7200,1,21
2023.04.14 11:08:00-GOAU4,2023.04.14 11:08:00,GOAU4,12.12,12.12,12.11,12.11,1700,1,6
2023.04.14 11:08:00-GOLL4,2023.04.14 11:08:00,GOLL4,6.97,6.97,6.97,6.97,100,1,1
2023.04.14 11:08:00-HAPV3,2023.04.14 11:08:00,HAPV3,2.55,2.55,2.54,2.55,22000,1,27
2023.04.14 11:08:00-HYPE3,2023.04.14 11:08:00,HYPE3,37.28,37.31,37.28,37.28,4500,1,21
2023.04.14 11:08:00-IGTI11,2023.04.14 11:08:00,IGTI11,20.16,20.17,20.16,20.16,1700,1,8
2023.04.14 11:08:00-ITSA4,2023.04.14 11:08:00,ITSA4,8.64,8.65,8.64,8.64,9200,1,16
2023.04.14 11:08:00-ITUB4,2023.04.14 11:08:00,ITUB4,25.86,25.9,25.85,25.89,94600,1,129
2023.04.14 11:09:00-JBSS3,2023.04.14 11:09:00,JBSS3,16.54,16.54,16.54,16.54,100,1,1
2023.04.14 11:08:00-KLBN11,2023.04.14 11:08:00,KLBN11,18.51,18.52,18.48,18.48,44200,1,33
2023.04.14 11:09:00-LREN3,2023.04.14 11:09:00,LREN3,16.45,16.45,16.45,16.45,300,2,1
2023.04.14 11:08:00-LWSA3,2023.04.14 11:08:00,LWSA3,5.33,5.34,5.33,5.34,1100,1,6
2023.04.14 11:08:00-MGLU3,2023.04.14 11:08:00,MGLU3,3.8,3.81,3.8,3.81,8900,1,17
2023.04.14 11:08:00-MRFG3,2023.04.14 11:08:00,MRFG3,6.12,6.12,6.11,6.12,1400,1,9
2023.04.14 11:08:00-MRVE3,2023.04.14 11:08:00,MRVE3,7.62,7.65,7.62,7.63,14400,1,26
2023.04.14 11:08:00-MULT3,2023.04.14 11:08:00,MULT3,25.74,25.78,25.74,25.76,2600,1,12
2023.04.14 11:08:00-NTCO3,2023.04.14 11:08:00,NTCO3,11.54,11.54,11.53,11.53,16600,1,12
2023.04.14 11:08:00-PCAR3,2023.04.14 11:08:00,PCAR3,14.84,14.84,14.77,14.81,51800,1,40
2023.04.14 11:08:00-PETR3,2023.04.14 11:08:00,PETR3,29.61,29.62,29.59,29.59,18800,1,26
2023.04.14 11:08:00-PETR4,2023.04.14 11:08:00,PETR4,26.15,26.15,26.12,26.15,114400,1,89
2023.04.14 11:08:00-PETZ3,2023.04.14 11:08:00,PETZ3,5.88,5.89,5.88,5.88,8200,1,5
2023.04.14 11:08:00-PRIO3,2023.04.14 11:08:00,PRIO3,36.61,36.61,36.6,36.6,1900,1,5
2023.04.14 11:08:00-QUAL3,2023.04.14 11:08:00,QUAL3,3.99,4.0,3.99,4.0,7600,1,7
2023.04.14 11:08:00-RADL3,2023.04.14 11:08:00,RADL3,25.8,25.81,25.68,25.74,150800,1,39
2023.04.14 11:08:00-RAIL3,2023.04.14 11:08:00,RAIL3,19.06,19.07,19.05,19.06,511000,1,33
2023.04.14 11:08:00-RAIZ4,2023.04.14 11:08:00,RAIZ4,3.01,3.01,3.0,3.0,22700,1,17
2023.04.14 11:08:00-RDOR3,2023.04.14 11:08:00,RDOR3,22.13,22.2,22.12,22.2,27800,1,53
2023.04.14 11:08:00-RENT3,2023.04.14 11:08:00,RENT3,57.88,57.91,57.86,57.91,4100,1,16
2023.04.14 11:08:00-RRRP3,2023.04.14 11:08:00,RRRP3,32.54,32.57,32.54,32.57,5100,1,10
2023.04.14 11:08:00-SANB11,2023.04.14 11:08:00,SANB11,27.57,27.62,27.55,27.62,32400,1,108
2023.04.14 11:08:00-SBSP3,2023.04.14 11:08:00,SBSP3,49.5,49.52,49.5,49.5,900,1,8
2023.04.14 11:08:00-SLCE3,2023.04.14 11:08:00,SLCE3,45.31,45.31,45.22,45.22,8400,2,18
2023.04.14 11:08:00-SMTO3,2023.04.14 11:08:00,SMTO3,28.79,28.79,28.7,28.73,1600,2,10
2023.04.14 11:08:00-SOMA3,2023.04.14 11:08:00,SOMA3,8.26,8.28,8.26,8.26,10500,1,15
2023.04.14 11:08:00-SUZB3,2023.04.14 11:08:00,SUZB3,40.76,40.78,40.68,40.68,41200,1,48
2023.04.14 11:08:00-TAEE11,2023.04.14 11:08:00,TAEE11,34.67,34.67,34.65,34.65,1700,1,8
2023.04.14 11:08:00-TIMS3,2023.04.14 11:08:00,TIMS3,13.44,13.44,13.43,13.43,10900,1,20
2023.04.14 11:08:00-TOTS3,2023.04.14 11:08:00,TOTS3,26.07,26.1,26.02,26.03,17000,1,57
2023.04.14 11:08:00-UGPA3,2023.04.14 11:08:00,UGPA3,14.61,14.62,14.6,14.6,20800,1,30
2023.04.14 11:08:00-USIM5,2023.04.14 11:08:00,USIM5,7.52,7.53,7.52,7.53,18100,1,3
