ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 11:49:00-ABEV3,2023.04.14 11:49:00,ABEV3,14.66,14.66,14.65,14.66,8200,1,37
2023.04.14 11:49:00-ALPA4,2023.04.14 11:49:00,ALPA4,7.51,7.51,7.5,7.5,2300,1,6
2023.04.14 11:49:00-ALSO3,2023.04.14 11:49:00,ALSO3,18.47,18.47,18.45,18.47,7700,1,31
2023.04.14 11:49:00-ARZZ3,2023.04.14 11:49:00,ARZZ3,67.61,67.61,67.61,67.61,1100,3,4
2023.04.14 11:49:00-ASAI3,2023.04.14 11:49:00,ASAI3,13.25,13.29,13.24,13.28,95700,1,95
2023.04.14 11:49:00-AZUL4,2023.04.14 11:49:00,AZUL4,11.69,11.69,11.67,11.69,9200,1,9
2023.04.14 11:49:00-B3SA3,2023.04.14 11:49:00,B3SA3,11.74,11.75,11.73,11.73,27500,1,51
2023.04.14 11:49:00-BBAS3,2023.04.14 11:49:00,BBAS3,43.18,43.21,43.17,43.21,17400,1,68
2023.04.14 11:49:00-BBDC3,2023.04.14 11:49:00,BBDC3,12.41,12.41,12.4,12.4,4700,1,20
2023.04.14 11:49:00-BBDC4,2023.04.14 11:49:00,BBDC4,13.85,13.85,13.83,13.83,20900,1,46
2023.04.14 11:49:00-BBSE3,2023.04.14 11:49:00,BBSE3,34.75,34.8,34.75,34.79,5600,1,22
2023.04.14 11:49:00-BEEF3,2023.04.14 11:49:00,BEEF3,9.38,9.38,9.37,9.38,8100,1,36
2023.04.14 11:49:00-BPAC11,2023.04.14 11:49:00,BPAC11,23.0,23.0,22.99,22.99,51800,1,61
2023.04.14 11:49:00-BPAN4,2023.04.14 11:49:00,BPAN4,5.49,5.49,5.49,5.49,600,1,5
2023.04.14 11:49:00-BRAP4,2023.04.14 11:49:00,BRAP4,26.65,26.66,26.64,26.66,5600,1,17
2023.04.14 11:49:00-BRFS3,2023.04.14 11:49:00,BRFS3,6.09,6.09,6.08,6.09,2700,1,23
2023.04.14 11:49:00-BRKM5,2023.04.14 11:49:00,BRKM5,21.54,21.55,21.51,21.53,5200,1,25
2023.04.14 11:49:00-CASH3,2023.04.14 11:49:00,CASH3,0.95,0.95,0.95,0.95,1900,1,18
2023.04.14 11:49:00-CCRO3,2023.04.14 11:49:00,CCRO3,13.0,13.0,12.99,13.0,3300,1,23
2023.04.14 11:49:00-CIEL3,2023.04.14 11:49:00,CIEL3,5.06,5.07,5.05,5.07,66500,1,64
2023.04.14 11:49:00-CMIG4,2023.04.14 11:49:00,CMIG4,12.07,12.1,12.07,12.08,15600,1,42
2023.04.14 11:49:00-CMIN3,2023.04.14 11:49:00,CMIN3,4.77,4.78,4.76,4.77,44000,1,28
2023.04.14 11:49:00-COGN3,2023.04.14 11:49:00,COGN3,2.03,2.03,2.02,2.02,3800,1,25
2023.04.14 11:49:00-CPFE3,2023.04.14 11:49:00,CPFE3,33.4,33.4,33.38,33.38,16000,1,6
2023.04.14 11:49:00-CPLE6,2023.04.14 11:49:00,CPLE6,7.83,7.83,7.82,7.83,2500,1,21
2023.04.14 11:49:00-CRFB3,2023.04.14 11:49:00,CRFB3,11.04,11.05,11.03,11.04,17200,1,18
2023.04.14 11:49:00-CSAN3,2023.04.14 11:49:00,CSAN3,15.79,15.8,15.77,15.78,11100,1,32
2023.04.14 11:49:00-CSNA3,2023.04.14 11:49:00,CSNA3,14.7,14.74,14.7,14.72,118100,1,39
2023.04.14 11:49:00-CVCB3,2023.04.14 11:49:00,CVCB3,3.25,3.25,3.24,3.24,2100,1,8
2023.04.14 11:49:00-CYRE3,2023.04.14 11:49:00,CYRE3,15.54,15.54,15.52,15.53,2100,1,10
2023.04.14 11:49:00-DXCO3,2023.04.14 11:49:00,DXCO3,6.13,6.14,6.12,6.13,2800,1,13
2023.04.14 11:49:00-ECOR3,2023.04.14 11:49:00,ECOR3,6.13,6.13,6.1,6.11,24700,1,17
2023.04.14 11:49:00-EGIE3,2023.04.14 11:49:00,EGIE3,40.68,40.69,40.68,40.69,1000,1,8
2023.04.14 11:49:00-ELET3,2023.04.14 11:49:00,ELET3,34.57,34.61,34.57,34.59,17600,1,53
2023.04.14 11:49:00-ELET6,2023.04.14 11:49:00,ELET6,38.24,38.29,38.24,38.26,1400,1,9
2023.04.14 11:49:00-EMBR3,2023.04.14 11:49:00,EMBR3,20.44,20.45,20.44,20.44,39400,1,50
2023.04.14 11:49:00-ENBR3,2023.04.14 11:49:00,ENBR3,22.21,22.22,22.21,22.22,9400,1,8
2023.04.14 11:50:00-ENEV3,2023.04.14 11:50:00,ENEV3,11.44,11.44,11.44,11.44,100,1,1
2023.04.14 11:49:00-ENGI11,2023.04.14 11:49:00,ENGI11,43.53,43.54,43.51,43.53,4500,1,18
2023.04.14 11:50:00-EQTL3,2023.04.14 11:50:00,EQTL3,28.41,28.41,28.41,28.41,3800,1,2
2023.04.14 11:49:00-EZTC3,2023.04.14 11:49:00,EZTC3,15.03,15.03,15.02,15.02,4200,1,16
2023.04.14 11:49:00-FLRY3,2023.04.14 11:49:00,FLRY3,14.4,14.4,14.39,14.4,700,1,6
2023.04.14 11:49:00-GGBR4,2023.04.14 11:49:00,GGBR4,26.24,26.28,26.22,26.25,4800,1,28
2023.04.14 11:49:00-GOAU4,2023.04.14 11:49:00,GOAU4,12.14,12.17,12.14,12.17,1800,1,15
2023.04.14 11:49:00-GOLL4,2023.04.14 11:49:00,GOLL4,7.02,7.02,7.01,7.02,29800,1,9
2023.04.14 11:49:00-HAPV3,2023.04.14 11:49:00,HAPV3,2.5,2.51,2.49,2.51,267500,1,71
2023.04.14 11:49:00-HYPE3,2023.04.14 11:49:00,HYPE3,37.47,37.57,37.46,37.55,4500,1,27
2023.04.14 11:49:00-IGTI11,2023.04.14 11:49:00,IGTI11,20.28,20.28,20.27,20.28,2100,1,12
2023.04.14 11:49:00-ITSA4,2023.04.14 11:49:00,ITSA4,8.65,8.67,8.65,8.66,88800,1,44
2023.04.14 11:49:00-ITUB4,2023.04.14 11:49:00,ITUB4,25.97,25.98,25.95,25.95,27800,1,67
