ID,DateTime,Ticker,Open,High,Low,Close,RealVolume,Spread,TickVolume
2023.04.14 12:49:00-ABEV3,2023.04.14 12:49:00,ABEV3,14.66,14.66,14.65,14.66,18400,1,10
2023.04.14 12:49:00-ALPA4,2023.04.14 12:49:00,ALPA4,7.58,7.58,7.57,7.58,8000,1,10
2023.04.14 12:49:00-ALSO3,2023.04.14 12:49:00,ALSO3,18.43,18.44,18.42,18.43,6400,1,19
2023.04.14 12:49:00-ARZZ3,2023.04.14 12:49:00,ARZZ3,67.36,67.36,67.27,67.27,300,7,3
2023.04.14 12:49:00-ASAI3,2023.04.14 12:49:00,ASAI3,13.3,13.32,13.3,13.31,12100,1,44
2023.04.14 12:49:00-AZUL4,2023.04.14 12:49:00,AZUL4,11.65,11.66,11.65,11.65,14500,1,5
2023.04.14 12:49:00-B3SA3,2023.04.14 12:49:00,B3SA3,11.78,11.79,11.78,11.78,9100,1,34
2023.04.14 12:49:00-BBAS3,2023.04.14 12:49:00,BBAS3,42.88,42.88,42.85,42.85,5900,1,31
2023.04.14 12:49:00-BBDC3,2023.04.14 12:49:00,BBDC3,12.43,12.43,12.42,12.42,1800,1,4
2023.04.14 12:49:00-BBDC4,2023.04.14 12:49:00,BBDC4,13.85,13.85,13.83,13.83,13600,1,18
2023.04.14 12:49:00-BBSE3,2023.04.14 12:49:00,BBSE3,34.68,34.69,34.67,34.68,3600,1,14
2023.04.14 12:49:00-BEEF3,2023.04.14 12:49:00,BEEF3,9.36,9.37,9.36,9.36,64000,1,44
2023.04.14 12:49:00-BPAC11,2023.04.14 12:49:00,BPAC11,22.86,22.86,22.85,22.86,6500,1,34
2023.04.14 12:49:00-BPAN4,2023.04.14 12:49:00,BPAN4,5.49,5.49,5.49,5.49,100,1,1
2023.04.14 12:49:00-BRAP4,2023.04.14 12:49:00,BRAP4,26.61,26.61,26.59,26.59,3500,1,11
2023.04.14 12:49:00-BRFS3,2023.04.14 12:49:00,BRFS3,6.1,6.1,6.09,6.1,20100,1,19
2023.04.14 12:49:00-BRKM5,2023.04.14 12:49:00,BRKM5,21.5,21.5,21.48,21.49,1400,1,8
2023.04.14 12:49:00-CASH3,2023.04.14 12:49:00,CASH3,0.96,0.96,0.96,0.96,400,1,3
2023.04.14 12:49:00-CCRO3,2023.04.14 12:49:00,CCRO3,12.97,12.97,12.94,12.95,21100,1,12
2023.04.14 12:49:00-CIEL3,2023.04.14 12:49:00,CIEL3,5.03,5.03,5.02,5.03,3300,1,27
2023.04.14 12:49:00-CMIG4,2023.04.14 12:49:00,CMIG4,12.07,12.07,12.06,12.06,36300,1,37
2023.04.14 12:49:00-CMIN3,2023.04.14 12:49:00,CMIN3,4.79,4.79,4.78,4.78,1500,1,4
2023.04.14 12:49:00-COGN3,2023.04.14 12:49:00,COGN3,2.01,2.02,2.01,2.02,7000,1,34
2023.04.14 12:49:00-CPFE3,2023.04.14 12:49:00,CPFE3,33.48,33.52,33.46,33.48,3700,1,14
2023.04.14 12:49:00-CPLE6,2023.04.14 12:49:00,CPLE6,7.87,7.87,7.86,7.87,5100,1,37
2023.04.14 12:49:00-CRFB3,2023.04.14 12:49:00,CRFB3,11.03,11.04,11.02,11.04,20200,1,18
2023.04.14 12:49:00-CSAN3,2023.04.14 12:49:00,CSAN3,15.75,15.77,15.75,15.76,20600,1,22
2023.04.14 12:49:00-CSNA3,2023.04.14 12:49:00,CSNA3,14.57,14.58,14.56,14.57,8300,1,19
2023.04.14 12:49:00-CVCB3,2023.04.14 12:49:00,CVCB3,3.25,3.25,3.24,3.25,400,1,4
2023.04.14 12:49:00-CYRE3,2023.04.14 12:49:00,CYRE3,15.59,15.6,15.58,15.58,4000,1,11
2023.04.14 12:49:00-DXCO3,2023.04.14 12:49:00,DXCO3,6.11,6.11,6.1,6.1,2400,1,13
2023.04.14 12:49:00-ECOR3,2023.04.14 12:49:00,ECOR3,6.09,6.09,6.07,6.07,3300,1,18
2023.04.14 12:49:00-EGIE3,2023.04.14 12:49:00,EGIE3,40.81,40.81,40.81,40.81,400,1,2
2023.04.14 12:49:00-ELET3,2023.04.14 12:49:00,ELET3,34.9,34.9,34.86,34.86,12500,1,24
2023.04.14 12:49:00-ELET6,2023.04.14 12:49:00,ELET6,38.51,38.51,38.47,38.47,1600,1,9
2023.04.14 12:49:00-EMBR3,2023.04.14 12:49:00,EMBR3,20.48,20.49,20.47,20.47,5000,1,11
